"name","plataform","metascore","metascore_reviews","userscore","userscore_reviews","release","genre","genero_principal","metascore_norm","metascore_cat","userscore_cat","diff_m_u","diff_m_u_abs","exclusivo"
"DiRT Rally 2.0","PlayStation 4",84,34,5.7,155,2019-02-26,"Racing/Simulation/Automobile","Racing",8.4,"ALTO","MEDIO",2.7,2.7,0
"Deus Ex: Mankind Divided","PlayStation 4",84,59,7.6,958,2016-08-23,"Action Adventure/General","Action Adventure",8.4,"ALTO","ALTO",0.800000000000001,0.800000000000001,0
"Thumper","PlayStation 4",84,40,7.3,100,2016-10-10,"Action/Rhythm/Music","Action",8.4,"ALTO","MEDIO",1.1,1.1,0
"Axiom Verge","PlayStation 4",84,61,7.8,196,2015-03-31,"Sci-Fi/Action Adventure/General","Sci-Fi",8.4,"ALTO","ALTO",0.600000000000001,0.600000000000001,1
"Polybius","PlayStation 4",84,13,7.2,53,2017-05-09,"Action/Shooter/Rail","Action",8.4,"ALTO","MEDIO",1.2,1.2,1
"Uncharted: The Lost Legacy","PlayStation 4",84,104,8,1678,2017-08-22,"Action/Action Adventure/General","Action",8.4,"ALTO","ALTO",0.4,0.4,1
"Wargroove","PlayStation 4",84,11,5.7,42,2019-07-23,"Strategy/Turn-Based/Tactics","Strategy",8.4,"ALTO","MEDIO",2.7,2.7,0
"SoulCalibur VI","PlayStation 4",84,78,6.5,318,2018-10-19,"Action/Fighting/3D","Action",8.4,"ALTO","MEDIO",1.9,1.9,0
"ZEN Pinball 2: Aliens Vs. Pinball","PlayStation 4",84,10,5.9,10,2016-04-26,"Action/Pinball","Action",8.4,"ALTO","MEDIO",2.5,2.5,1
"Hatsune Miku: Project Diva Future Tone - Colorful Tone","PlayStation 4",84,21,7.7,73,2017-01-10,"Action/Rhythm/Music","Action",8.4,"ALTO","ALTO",0.7,0.7,1
"Hatsune Miku: Project Diva Future Tone - Future Sound","PlayStation 4",84,21,7.5,74,2017-01-10,"Action/Rhythm/Music","Action",8.4,"ALTO","ALTO",0.9,0.9,1
"Resogun","PlayStation 4",84,66,7.7,1036,2013-11-15,"Shooter/Scrolling/Action/Shooter/Scrolling/Shoot-'Em-Up/Horizontal","Shooter",8.4,"ALTO","ALTO",0.7,0.7,1
"F1 2019","PlayStation 4",84,43,7.6,96,2019-06-25,"Racing/Simulation/Automobile","Racing",8.4,"ALTO","ALTO",0.800000000000001,0.800000000000001,0
"Lara Croft GO","PlayStation 4",84,15,5.7,58,2016-12-03,"Strategy/Turn-Based/General","Strategy",8.4,"ALTO","MEDIO",2.7,2.7,1
"Oddworld: Abe's Oddysee - New 'n' Tasty","PlayStation 4",84,50,7.8,354,2014-07-22,"Platformer/2D/Action/Platformer/2D","Platformer",8.4,"ALTO","ALTO",0.600000000000001,0.600000000000001,1
"Hitman - Episode 2: Sapienza","PlayStation 4",84,37,7,124,2016-04-26,"Action Adventure/General","Action Adventure",8.4,"ALTO","MEDIO",1.4,1.4,0
"BioShock: The Collection","PlayStation 4",84,39,8.5,638,2016-09-13,"Action/Miscellaneous/Shooter/Compilation/First-Person/Arcade","Action",8.4,"ALTO","ALTO",-0.0999999999999996,0.0999999999999996,0
"Hitman","PlayStation 4",84,40,7.7,333,2016-10-31,"Modern/Action Adventure/General","Modern",8.4,"ALTO","ALTO",0.7,0.7,1
"FIFA 18","PlayStation 4",84,68,3.5,1041,2017-09-26,"Sports/Team/Soccer/Sim","Sports",8.4,"ALTO","BAIXO",4.9,4.9,0
"Final Fantasy X / X-2 HD Remaster","PlayStation 4",84,30,8.3,589,2015-05-12,"Miscellaneous/Compilation","Miscellaneous",8.4,"ALTO","ALTO",0.0999999999999996,0.0999999999999996,0
"Trine 2: Complete Story","PlayStation 4",84,9,7.6,342,2013-11-15,"Platformer/2D/Action/Platformer/2D","Platformer",8.4,"ALTO","ALTO",0.800000000000001,0.800000000000001,1
"Assassin's Creed Origins: The Curse of the Pharaohs","PlayStation 4",83,15,7.6,138,2018-03-13,"Action Adventure/Open-World","Action Adventure",8.3,"ALTO","ALTO",0.700000000000001,0.700000000000001,1
"DmC: Devil May Cry Definitive Edition","PlayStation 4",83,53,7.6,674,2015-03-10,"Fantasy/Action Adventure/General/Linear","Fantasy",8.3,"ALTO","ALTO",0.700000000000001,0.700000000000001,0
"Disgaea 1 Complete","PlayStation 4",83,8,7.5,53,2018-10-09,"Strategy/Turn-Based/Tactics","Strategy",8.3,"ALTO","ALTO",0.800000000000001,0.800000000000001,1
"Pro Evolution Soccer 2018","PlayStation 4",83,53,7.2,345,2017-09-12,"Sports/Team/Soccer/Sim","Sports",8.3,"ALTO","MEDIO",1.1,1.1,0
"Call of Duty: Black Ops 4","PlayStation 4",83,72,4,1580,2018-10-12,"Action/Shooter/First-Person/Tactical","Action",8.3,"ALTO","BAIXO",4.3,4.3,0
"Guacamelee! 2","PlayStation 4",83,68,8.1,92,2018-08-21,"Action/Platformer/2D","Action",8.3,"ALTO","ALTO",0.200000000000001,0.200000000000001,0
"FAR: Lone Sails","PlayStation 4",83,8,5.4,9,2019-04-02,"Action/Platformer/2D","Action",8.3,"ALTO","MEDIO",2.9,2.9,1
"Bloodstained: Ritual of the Night","PlayStation 4",83,54,8.4,461,2019-06-18,"Action/Platformer/2D/Role-Playing/Action RPG","Action",8.3,"ALTO","ALTO",-0.0999999999999996,0.0999999999999996,0
"Assassin's Creed IV: Black Flag","PlayStation 4",83,29,7.9,2258,2013-11-12,"Action Adventure/Historic/Historic/Open-World","Action Adventure",8.3,"ALTO","ALTO",0.4,0.4,1
"Crash Team Racing: Nitro-Fueled","PlayStation 4",83,75,6.9,706,2019-06-21,"Racing/Arcade/Automobile","Racing",8.3,"ALTO","MEDIO",1.4,1.4,0
"Kingdom Hearts III","PlayStation 4",83,88,8,2321,2019-01-29,"Action RPG/Action Adventure/Fantasy/Role-Playing/Action RPG","Action RPG",8.3,"ALTO","ALTO",0.300000000000001,0.300000000000001,0
"Prey: Mooncrash","PlayStation 4",83,12,7.1,51,2018-06-11,"Action/Shooter/First-Person/Arcade","Action",8.3,"ALTO","MEDIO",1.2,1.2,0
"Darkest Dungeon","PlayStation 4",83,16,7.8,155,2016-09-27,"Role-Playing/General","Role-Playing",8.3,"ALTO","ALTO",0.500000000000001,0.500000000000001,1
"Resident Evil HD Remaster","PlayStation 4",83,49,8.5,834,2015-01-20,"Horror/Action Adventure/Survival","Horror",8.3,"ALTO","ALTO",-0.199999999999999,0.199999999999999,0
"Puyo Puyo Tetris","PlayStation 4",83,16,7.3,54,2017-04-25,"Puzzle/Stacking","Puzzle",8.3,"ALTO","MEDIO",1,1,1
"Call of Duty: Modern Warfare Remastered","PlayStation 4",83,27,7.1,557,2016-11-04,"Arcade/Action/Shooter/First-Person/Tactical","Arcade",8.3,"ALTO","MEDIO",1.2,1.2,1
"ZEN Pinball 2: Portal Pinball","PlayStation 4",83,8,4.9,14,2015-05-26,"Action/Pinball","Action",8.3,"ALTO","BAIXO",3.4,3.4,1
"Dragon Quest Builders","PlayStation 4",83,76,8.1,225,2016-10-11,"Action Adventure/Sandbox","Action Adventure",8.3,"ALTO","ALTO",0.200000000000001,0.200000000000001,1
"Transistor","PlayStation 4",83,57,8.2,649,2014-05-20,"Role-Playing/Action RPG/Action RPG","Role-Playing",8.3,"ALTO","ALTO",0.100000000000001,0.100000000000001,1
"The Yakuza Remastered Collection","PlayStation 4",83,21,7.5,22,2019-08-20,"Miscellaneous/Compilation","Miscellaneous",8.3,"ALTO","ALTO",0.800000000000001,0.800000000000001,1
"Yoku's Island Express","PlayStation 4",83,11,7.5,29,2018-05-29,"Action/Pinball","Action",8.3,"ALTO","ALTO",0.800000000000001,0.800000000000001,0
"Yakuza 6: The Song of Life","PlayStation 4",83,91,8.3,403,2018-04-17,"Action Adventure/Open-World","Action Adventure",8.3,"ALTO","ALTO",0,0,1
"Metro Redux","PlayStation 4",83,30,8,763,2014-08-26,"Action/Miscellaneous/Shooter/Compilation/First-Person/Sci-Fi","Action",8.3,"ALTO","ALTO",0.300000000000001,0.300000000000001,0
"The Swapper","PlayStation 4",83,28,7.6,214,2014-08-05,"Action/Platformer/2D","Action",8.3,"ALTO","ALTO",0.700000000000001,0.700000000000001,1
"LEGO Marvel Super Heroes","PlayStation 4",83,22,7.7,352,2013-11-15,"Action Adventure/Fantasy/General/Fantasy/Open-World","Action Adventure",8.3,"ALTO","ALTO",0.600000000000001,0.600000000000001,1
"No Man's Sky Beyond","PlayStation 4",83,9,8.3,147,2019-08-14,"Action Adventure/Open-World","Action Adventure",8.3,"ALTO","ALTO",0,0,1
"Call of Duty: Advanced Warfare","PlayStation 4",83,39,5.7,1651,2014-11-03,"Action/Shooter/First-Person/Modern/Arcade","Action",8.3,"ALTO","MEDIO",2.6,2.6,0
"Sayonara Wild Hearts","PlayStation 4",83,16,6.4,42,2019-09-19,"Action/Rhythm/Music","Action",8.3,"ALTO","MEDIO",1.9,1.9,1
"MLB 14: The Show","PlayStation 4",83,17,7.6,212,2014-05-06,"Sports/Traditional/Team/Baseball/Sim/Sim","Sports",8.3,"ALTO","ALTO",0.700000000000001,0.700000000000001,1
"Project CARS","PlayStation 4",83,37,6.6,430,2015-05-12,"Driving/Racing/Simulation/General/Automobile","Driving",8.3,"ALTO","MEDIO",1.7,1.7,0
"FIFA 19","PlayStation 4",83,67,2,1167,2018-09-25,"Sports/Team/Soccer/Sim","Sports",8.3,"ALTO","BAIXO",6.3,6.3,0
"Mortal Kombat X","PlayStation 4",83,81,7.8,1065,2015-04-14,"Action/Fighting/2D/3D","Action",8.3,"ALTO","ALTO",0.500000000000001,0.500000000000001,0
"NBA 2K15","PlayStation 4",83,50,6.9,305,2014-10-07,"Sports/Traditional/Team/Basketball/Sim","Sports",8.3,"ALTO","MEDIO",1.4,1.4,0
"Danganronpa 1-2 Reload","PlayStation 4",83,29,8.3,120,2017-03-14,"Miscellaneous/Compilation","Miscellaneous",8.3,"ALTO","ALTO",0,0,1
"Madden NFL 16","PlayStation 4",83,37,5.7,197,2015-08-25,"Sports/Team/Football/Sim","Sports",8.3,"ALTO","MEDIO",2.6,2.6,0
"Horizon Zero Dawn: The Frozen Wilds","PlayStation 4",83,70,7.9,698,2017-11-07,"Role-Playing/Action RPG","Role-Playing",8.3,"ALTO","ALTO",0.4,0.4,1
"Detention","PlayStation 4",83,12,7.4,28,2017-10-03,"Adventure/General","Adventure",8.3,"ALTO","MEDIO",0.9,0.9,1
"SUPERHOT","PlayStation 4",83,14,7.5,62,2017-07-21,"Action/Shooter/First-Person/Tactical","Action",8.3,"ALTO","ALTO",0.800000000000001,0.800000000000001,0
"Street Fighter: 30th Anniversary Collection","PlayStation 4",83,26,7.1,69,2018-05-29,"Miscellaneous/Compilation","Miscellaneous",8.3,"ALTO","MEDIO",1.2,1.2,0
"SteamWorld Heist","PlayStation 4",83,9,7.2,45,2016-06-07,"Strategy/Turn-Based/General","Strategy",8.3,"ALTO","MEDIO",1.1,1.1,1
"Tales From The Borderlands: Episode 3 - Catch A Ride","PlayStation 4",83,12,7.3,81,2015-06-23,"Adventure/General","Adventure",8.3,"ALTO","MEDIO",1,1,1
"Iconoclasts","PlayStation 4",83,23,6.9,61,2018-01-23,"Action Adventure/Open-World","Action Adventure",8.3,"ALTO","MEDIO",1.4,1.4,1
"Assassin's Creed Odyssey","PlayStation 4",83,86,6.4,2819,2018-10-02,"Action Adventure/Open-World","Action Adventure",8.3,"ALTO","MEDIO",1.9,1.9,0
"ZEN Pinball 2: The Walking Dead","PlayStation 4",83,7,6,19,2014-08-26,"Action/Miscellaneous/Parlor/Pinball","Action",8.3,"ALTO","MEDIO",2.3,2.3,1
"Laser League","PlayStation 4",82,27,6.5,30,2018-05-10,"Sports/Team/Futuristic","Sports",8.2,"ALTO","MEDIO",1.7,1.7,0
"Watch Dogs 2","PlayStation 4",82,95,7.6,1579,2016-11-15,"Action Adventure/Open-World","Action Adventure",8.2,"ALTO","ALTO",0.6,0.6,0
"Hand of Fate 2","PlayStation 4",82,14,7.5,21,2017-11-07,"Miscellaneous/Board / Card Game","Miscellaneous",8.2,"ALTO","ALTO",0.699999999999999,0.699999999999999,0
"FIFA 16","PlayStation 4",82,42,4.4,1002,2015-09-22,"Sports/Team/Soccer/Sim","Sports",8.2,"ALTO","BAIXO",3.8,3.8,0
"Nuclear Throne","PlayStation 4",82,14,6.3,48,2015-12-05,"General/Action/General/Shooter/Shoot-'Em-Up/Top-Down","General",8.2,"ALTO","MEDIO",1.9,1.9,1
"Wreckfest","PlayStation 4",82,23,7,138,2019-08-27,"Racing/General/Arcade/Automobile","Racing",8.2,"ALTO","MEDIO",1.2,1.2,0
"Outer Wilds","PlayStation 4",82,8,7.5,128,2019-10-15,"Action Adventure/Open-World","Action Adventure",8.2,"ALTO","ALTO",0.699999999999999,0.699999999999999,0
"Project CARS 2","PlayStation 4",82,44,6.1,190,2017-09-22,"Racing/Simulation/Automobile","Racing",8.2,"ALTO","MEDIO",2.1,2.1,0
"The Pinball Arcade","PlayStation 4",82,16,6.8,84,2013-12-17,"Action/Miscellaneous/Parlor/Pinball/Pinball","Action",8.2,"ALTO","MEDIO",1.4,1.4,1
"Borderlands: The Handsome Collection","PlayStation 4",82,49,7.8,557,2015-03-24,"Miscellaneous/Compilation","Miscellaneous",8.2,"ALTO","ALTO",0.399999999999999,0.399999999999999,0
"Tom Clancy's The Division 2","PlayStation 4",82,56,6.2,1468,2019-03-12,"First-Person/Action/Shooter/Third-Person/Tactical","First-Person",8.2,"ALTO","MEDIO",2,2,0
"Madden NFL 18","PlayStation 4",82,40,3.5,151,2017-08-22,"Sports/Team/Football/Sim","Sports",8.2,"ALTO","BAIXO",4.7,4.7,0
"Madden NFL 17","PlayStation 4",82,35,4.2,154,2016-08-23,"Sports/Team/Football/Sim","Sports",8.2,"ALTO","BAIXO",4,4,0
"F1 2016","PlayStation 4",82,49,7.9,126,2016-08-19,"Racing/Simulation/Automobile","Racing",8.2,"ALTO","ALTO",0.299999999999999,0.299999999999999,0
"Destiny 2: Forsaken","PlayStation 4",82,41,6.4,290,2018-09-04,"Action/Shooter/First-Person/Arcade","Action",8.2,"ALTO","MEDIO",1.8,1.8,0
"Yooka-Laylee and the Impossible Lair","PlayStation 4",82,36,7.1,95,2019-10-08,"Action/Platformer/2D","Action",8.2,"ALTO","MEDIO",1.1,1.1,0
"N++","PlayStation 4",82,47,6.6,69,2015-07-28,"Platformer/2D/Action/Platformer/2D","Platformer",8.2,"ALTO","MEDIO",1.6,1.6,0
"Pro Evolution Soccer 2015","PlayStation 4",82,56,7.1,404,2014-11-11,"Action/General/Sports/Traditional/Team/Soccer/Sim","Action",8.2,"ALTO","MEDIO",1.1,1.1,0
"Dark Souls III: The Ringed City","PlayStation 4",82,28,8.3,233,2017-03-28,"Role-Playing/Action RPG","Role-Playing",8.2,"ALTO","ALTO",-0.100000000000001,0.100000000000001,1
"I Expect You To Die","PlayStation 4",82,17,7.6,56,2016-12-13,"Adventure/3D/First-Person","Adventure",8.2,"ALTO","ALTO",0.6,0.6,1
"Sairento VR","PlayStation 4",82,17,6.5,24,2019-07-10,"Action/Shooter/Light Gun","Action",8.2,"ALTO","MEDIO",1.7,1.7,1
"Galak-Z: The Dimensional","PlayStation 4",82,42,7.1,138,2015-08-04,"General/Shooter/Scrolling/Scrolling/Action/Shooter/Shoot-'Em-Up/Vertical","General",8.2,"ALTO","MEDIO",1.1,1.1,1
"Sportsfriends","PlayStation 4",82,21,6.3,86,2014-05-06,"Sports/Miscellaneous/General/Party/Party / Minigame","Sports",8.2,"ALTO","MEDIO",1.9,1.9,1
"Hitman 2","PlayStation 4",82,70,8.3,664,2018-11-09,"Action Adventure/General","Action Adventure",8.2,"ALTO","ALTO",-0.100000000000001,0.100000000000001,0
"Death Stranding","PlayStation 4",82,111,7.3,17038,2019-11-08,"Action/General","Action",8.2,"ALTO","MEDIO",0.899999999999999,0.899999999999999,1
"Skullgirls: 2nd Encore","PlayStation 4",82,18,7.3,50,2015-07-07,"Action/Fighting/2D","Action",8.2,"ALTO","MEDIO",0.899999999999999,0.899999999999999,1
"Invisible Inc. Console Edition","PlayStation 4",82,14,6.9,45,2016-04-19,"General/Strategy/Turn-Based/Tactics","General",8.2,"ALTO","MEDIO",1.3,1.3,1
"Resident Evil 4","PlayStation 4",82,20,8.3,528,2016-08-30,"Action Adventure/Survival","Action Adventure",8.2,"ALTO","ALTO",-0.100000000000001,0.100000000000001,0
"Mortal Kombat 11","PlayStation 4",82,85,3.6,2030,2019-04-23,"Action/Fighting/2D","Action",8.2,"ALTO","BAIXO",4.6,4.6,0
"Spyro Reignited Trilogy","PlayStation 4",82,80,8.1,757,2018-11-13,"Miscellaneous/Compilation","Miscellaneous",8.2,"ALTO","ALTO",0.0999999999999996,0.0999999999999996,0
"Control","PlayStation 4",82,63,7.3,1575,2019-08-27,"Action Adventure/General","Action Adventure",8.2,"ALTO","MEDIO",0.899999999999999,0.899999999999999,0
"eFootball PES 2020","PlayStation 4",82,54,7.6,959,2019-09-10,"Sports/Team/Soccer/Sim","Sports",8.2,"ALTO","ALTO",0.6,0.6,0
"Dishonored: Death of the Outsider","PlayStation 4",82,47,7.1,181,2017-09-15,"Action Adventure/General","Action Adventure",8.2,"ALTO","MEDIO",1.1,1.1,0
"Lovers in a Dangerous Spacetime","PlayStation 4",82,8,6.9,40,2016-02-09,"Action/Shooter/Shoot-'Em-Up/Horizontal","Action",8.2,"ALTO","MEDIO",1.3,1.3,0
"GRIS","PlayStation 4",82,7,8,117,2019-11-26,"Action/Platformer/2D","Action",8.2,"ALTO","ALTO",0.199999999999999,0.199999999999999,1
"Enter the Gungeon","PlayStation 4",82,33,7.7,120,2016-04-05,"Action/General/Shooter/Shoot-'Em-Up/Top-Down","Action",8.2,"ALTO","ALTO",0.499999999999999,0.499999999999999,1
"Child of Light","PlayStation 4",82,46,8,606,2014-04-29,"Action/General/General/Role-Playing/General","Action",8.2,"ALTO","ALTO",0.199999999999999,0.199999999999999,0
"The Last Guardian","PlayStation 4",82,110,7.9,2467,2016-12-06,"Fantasy/Fantasy/Action Adventure/Linear","Fantasy",8.2,"ALTO","ALTO",0.299999999999999,0.299999999999999,1
"Sprint Vector","PlayStation 4",82,9,7.5,31,2018-02-13,"Racing/Arcade/Other","Racing",8.2,"ALTO","ALTO",0.699999999999999,0.699999999999999,1
"The Legend of Heroes: Trails of Cold Steel III","PlayStation 4",82,30,8.7,177,2019-10-22,"Role-Playing/Japanese-Style","Role-Playing",8.2,"ALTO","ALTO",-0.5,0.5,1
"The Walking Dead: The Telltale Definitive Series","PlayStation 4",82,10,7.3,75,2019-09-10,"Miscellaneous/Compilation","Miscellaneous",8.2,"ALTO","MEDIO",0.899999999999999,0.899999999999999,0
"MLB The Show 18","PlayStation 4",82,35,6.3,98,2018-03-27,"Sports/Team/Baseball/Sim","Sports",8.2,"ALTO","MEDIO",1.9,1.9,1
"The Messenger","PlayStation 4",82,9,8,51,2019-03-19,"Action/Platformer/2D","Action",8.2,"ALTO","ALTO",0.199999999999999,0.199999999999999,1
"NBA 2K19","PlayStation 4",82,49,2.7,442,2018-09-07,"Sports/Team/Basketball/Arcade/Sim","Sports",8.2,"ALTO","BAIXO",5.5,5.5,0
"SteamWorld Dig","PlayStation 4",82,18,7.3,188,2014-03-18,"Action/Action Adventure/General/Platformer/2D","Action",8.2,"ALTO","MEDIO",0.899999999999999,0.899999999999999,0
"Tekken 7","PlayStation 4",82,78,6.5,701,2017-06-02,"Action/Fighting/3D","Action",8.2,"ALTO","MEDIO",1.7,1.7,0
"Mega Man 11","PlayStation 4",82,52,8.3,194,2018-10-02,"Action/Platformer/2D","Action",8.2,"ALTO","ALTO",-0.100000000000001,0.100000000000001,0
"Life is Strange 2: Episode 5 - Wolves","PlayStation 4",82,13,6.3,54,2019-12-03,"Action Adventure/General","Action Adventure",8.2,"ALTO","MEDIO",1.9,1.9,1
"FIFA 15","PlayStation 4",82,47,5.7,1078,2014-09-23,"Sports/Traditional/Team/Soccer/Sim","Sports",8.2,"ALTO","MEDIO",2.5,2.5,0
"PixelJunk Shooter Ultimate","PlayStation 4",82,8,7.2,156,2014-06-03,"Action/Shooter/Scrolling/Shoot-'Em-Up/Vertical","Action",8.2,"ALTO","MEDIO",0.999999999999999,0.999999999999999,1
"ZEN Pinball 2","PlayStation 4",82,12,7,91,2013-12-24,"Action/Miscellaneous/Parlor/Pinball","Action",8.2,"ALTO","MEDIO",1.2,1.2,1
"Burnout Paradise Remastered","PlayStation 4",82,39,6.9,153,2018-03-16,"Racing/Arcade/Automobile","Racing",8.2,"ALTO","MEDIO",1.3,1.3,0
"A Plague Tale: Innocence","PlayStation 4",81,61,8.5,878,2019-05-14,"Action Adventure/General/Linear","Action Adventure",8.1,"ALTO","ALTO",-0.4,0.4,0
"The Elder Scrolls V: Skyrim Special Edition","PlayStation 4",81,40,7.5,807,2016-10-28,"Role-Playing/Western-Style","Role-Playing",8.1,"ALTO","ALTO",0.6,0.6,0
"Metrico+","PlayStation 4",81,7,6.3,8,2016-08-23,"Puzzle/Action","Puzzle",8.1,"ALTO","MEDIO",1.8,1.8,1
"Madden NFL 15","PlayStation 4",81,37,6,219,2014-08-26,"Sports/Traditional/Team/Football/Sim","Sports",8.1,"ALTO","MEDIO",2.1,2.1,0
"Slime-san: Superslime Edition","PlayStation 4",81,11,6.5,13,2018-06-26,"Action Adventure/Linear","Action Adventure",8.1,"ALTO","MEDIO",1.6,1.6,1
"Hellblade: Senua's Sacrifice","PlayStation 4",81,68,7.9,1252,2017-08-08,"Fantasy/Action Adventure/General","Fantasy",8.1,"ALTO","ALTO",0.199999999999999,0.199999999999999,0
"Plants vs Zombies: Garden Warfare 2","PlayStation 4",81,29,7.7,221,2016-02-23,"General/Action/Shooter/Third-Person/Tactical","General",8.1,"ALTO","ALTO",0.399999999999999,0.399999999999999,0
"Danganronpa V3: Killing Harmony","PlayStation 4",81,44,7.5,190,2017-09-26,"Action/General/Adventure/Visual Novel","Action",8.1,"ALTO","ALTO",0.6,0.6,1
"Hitman - Episode 6: Hokkaido","PlayStation 4",81,21,6.9,23,2016-10-31,"Action Adventure/General","Action Adventure",8.1,"ALTO","MEDIO",1.2,1.2,1
"Tearaway Unfolded","PlayStation 4",81,70,8,295,2015-09-08,"Action Adventure/Adventure/General/Fantasy","Action Adventure",8.1,"ALTO","ALTO",0.0999999999999996,0.0999999999999996,1
"Trackmania Turbo","PlayStation 4",81,52,7.5,193,2016-03-22,"Racing/Arcade/Automobile","Racing",8.1,"ALTO","ALTO",0.6,0.6,0
"Deus Ex: Mankind Divided - A Criminal Past","PlayStation 4",81,7,6.8,34,2017-02-23,"Action Adventure/General","Action Adventure",8.1,"ALTO","MEDIO",1.3,1.3,1
"Life is Strange: Episode 3 - Chaos Theory","PlayStation 4",81,33,8.2,233,2015-05-19,"Action Adventure/General","Action Adventure",8.1,"ALTO","ALTO",-0.0999999999999996,0.0999999999999996,0
"Cities: Skylines - PlayStation 4 Edition","PlayStation 4",81,15,7.2,109,2017-08-15,"Strategy/Management/Government","Strategy",8.1,"ALTO","MEDIO",0.899999999999999,0.899999999999999,1
"Overcooked! 2","PlayStation 4",81,37,8.1,78,2018-08-07,"Action/Arcade","Action",8.1,"ALTO","ALTO",0,0,0
"Skylanders SuperChargers","PlayStation 4",81,51,3.6,34,2015-09-20,"Action/Platformer/3D","Action",8.1,"ALTO","BAIXO",4.5,4.5,0
"Life is Strange: Episode 5 - Polarized","PlayStation 4",81,30,8.3,276,2015-10-20,"Action Adventure/General","Action Adventure",8.1,"ALTO","ALTO",-0.200000000000001,0.200000000000001,0
"Helldivers","PlayStation 4",81,56,8,482,2015-03-03,"Shooter/Sci-Fi/Sci-Fi/Action/Shooter/Third-Person/Shoot-'Em-Up/Arcade/Top-Down","Shooter",8.1,"ALTO","ALTO",0.0999999999999996,0.0999999999999996,1
"Brothers: A Tale of Two Sons","PlayStation 4",81,10,8,181,2015-08-11,"Action Adventure/Linear","Action Adventure",8.1,"ALTO","ALTO",0.0999999999999996,0.0999999999999996,1
"Broken Age","PlayStation 4",81,21,7.2,201,2015-04-28,"Third-Person/3D/Adventure/Point-and-Click","Third-Person",8.1,"ALTO","MEDIO",0.899999999999999,0.899999999999999,1
"Life is Strange: Episode 4 - Dark Room","PlayStation 4",81,33,8.4,273,2015-07-28,"Action Adventure/General","Action Adventure",8.1,"ALTO","ALTO",-0.300000000000001,0.300000000000001,0
"Samurai Shodown","PlayStation 4",81,53,7.8,74,2019-06-25,"Action/Fighting/2D","Action",8.1,"ALTO","ALTO",0.3,0.3,0
"Children of Zodiarcs","PlayStation 4",81,8,5.7,17,2017-07-18,"Role-Playing/Japanese-Style","Role-Playing",8.1,"ALTO","MEDIO",2.4,2.4,1
"Shantae: Half-Genie Hero","PlayStation 4",81,28,7.5,102,2016-12-20,"Action/Platformer/Platformer/2D/2D","Action",8.1,"ALTO","ALTO",0.6,0.6,1
"Life is Strange 2: Episode 1 - Roads","PlayStation 4",81,38,6.3,165,2018-09-27,"Action Adventure/General","Action Adventure",8.1,"ALTO","MEDIO",1.8,1.8,0
"Catherine: Full Body","PlayStation 4",81,60,7.9,182,2019-09-03,"Action Adventure/Survival","Action Adventure",8.1,"ALTO","ALTO",0.199999999999999,0.199999999999999,1
"Timespinner","PlayStation 4",81,8,5.8,23,2018-09-25,"Action/Platformer/2D","Action",8.1,"ALTO","MEDIO",2.3,2.3,1
"Final Fantasy XV","PlayStation 4",81,109,7.6,4518,2016-11-29,"Action RPG/Role-Playing/Action RPG","Action RPG",8.1,"ALTO","ALTO",0.5,0.5,0
"Assassin's Creed Origins","PlayStation 4",81,63,7.2,2686,2017-10-27,"Action Adventure/Open-World","Action Adventure",8.1,"ALTO","MEDIO",0.899999999999999,0.899999999999999,0
"Minit","PlayStation 4",81,27,6.8,24,2018-04-03,"Adventure/General","Adventure",8.1,"ALTO","MEDIO",1.3,1.3,0
