"name","plataform","metascore","metascore_reviews","userscore","userscore_reviews","release","genre","genero_principal","metascore_norm","metascore_cat","userscore_cat","diff_m_u","diff_m_u_abs","exclusivo"
"Mega Coin Squad","Xbox One",74,9,6.4,7,2015-05-20,"Action/Platformer/2D","Action",7.4,"MEDIO","MEDIO",1,1,1
"Destiny 2: Shadowkeep","Xbox One",73,10,6.9,41,2019-10-01,"Action/Shooter/First-Person/Arcade","Action",7.3,"MEDIO","MEDIO",0.399999999999999,0.399999999999999,0
"Just Dance 2017","Xbox One",73,7,6.6,11,2016-10-25,"Action/Rhythm/Dancing","Action",7.3,"MEDIO","MEDIO",0.7,0.7,0
"Jotun: Valhalla Edition","Xbox One",73,13,5.7,6,2016-09-09,"Action/General","Action",7.3,"MEDIO","MEDIO",1.6,1.6,0
"Project Spark","Xbox One",73,26,6.9,158,2014-03-04,"General/Action/Action Adventure/General/Sandbox","General",7.3,"MEDIO","MEDIO",0.399999999999999,0.399999999999999,1
"Life is Strange: Episode 2 - Out of Time","Xbox One",73,9,8.1,71,2015-03-25,"Action Adventure/General","Action Adventure",7.3,"MEDIO","ALTO",-0.8,0.8,0
"Titanfall: Expedition","Xbox One",73,10,4.7,119,2014-05-15,"Action/Shooter/First-Person/Sci-Fi/Arcade","Action",7.3,"MEDIO","BAIXO",2.6,2.6,1
"Vasara Collection","Xbox One",73,7,7.2,10,2019-08-14,"Miscellaneous/Compilation","Miscellaneous",7.3,"MEDIO","MEDIO",0.0999999999999996,0.0999999999999996,1
"Sega Genesis Classics","Xbox One",73,12,7.5,12,2018-05-29,"Miscellaneous/Compilation","Miscellaneous",7.3,"MEDIO","ALTO",-0.2,0.2,0
"LEGO Harry Potter Collection","Xbox One",73,8,8,5,2018-10-30,"Miscellaneous/Compilation","Miscellaneous",7.3,"MEDIO","ALTO",-0.7,0.7,0
"Chariot","Xbox One",73,14,7.5,61,2014-10-01,"Action/Platformer/2D","Action",7.3,"MEDIO","ALTO",-0.2,0.2,0
"Life is Strange 2: Episode 3 - Wastelands","Xbox One",73,7,6,26,2019-05-09,"Action Adventure/General","Action Adventure",7.3,"MEDIO","MEDIO",1.3,1.3,0
"State of Mind","Xbox One",73,11,7.3,14,2018-08-15,"Action Adventure/Adventure/General/3D/Third-Person","Action Adventure",7.3,"MEDIO","MEDIO",0,0,0
"Stela","Xbox One",73,18,6.6,11,2019-10-17,"Action/Platformer/2D","Action",7.3,"MEDIO","MEDIO",0.7,0.7,1
"Batman: The Telltale Series - Episode 3: New World Order","Xbox One",73,7,7.3,12,2016-10-25,"Adventure/Point-and-Click","Adventure",7.3,"MEDIO","MEDIO",0,0,0
"Saints Row IV: Re-Elected","Xbox One",73,7,6.9,49,2015-01-20,"Action Adventure/Modern/Open-World","Action Adventure",7.3,"MEDIO","MEDIO",0.399999999999999,0.399999999999999,0
"Mulaka","Xbox One",73,11,6.2,10,2018-03-02,"Action Adventure/General","Action Adventure",7.3,"MEDIO","MEDIO",1.1,1.1,0
"Human: Fall Flat","Xbox One",73,11,6.6,25,2017-05-12,"Action Adventure/General","Action Adventure",7.3,"MEDIO","MEDIO",0.7,0.7,0
"Resident Evil: Revelations 2 - Episode 3: Judgment","Xbox One",73,11,7.3,26,2015-03-11,"Action Adventure/Survival","Action Adventure",7.3,"MEDIO","MEDIO",0,0,0
"Sparklite","Xbox One",73,7,7,5,2019-11-15,"Action Adventure/General","Action Adventure",7.3,"MEDIO","MEDIO",0.3,0.3,0
"Team Sonic Racing","Xbox One",73,13,7.3,67,2019-05-21,"Racing/Arcade/Automobile","Racing",7.3,"MEDIO","MEDIO",0,0,0
"Sniper Elite V2 Remastered","Xbox One",73,14,5.9,13,2019-05-14,"Action/Shooter/Third-Person/Tactical","Action",7.3,"MEDIO","MEDIO",1.4,1.4,0
"Dragon Ball: Xenoverse 2","Xbox One",73,9,7,55,2016-10-25,"Action/Fighting/3D","Action",7.3,"MEDIO","MEDIO",0.3,0.3,0
"Warhammer: Chaosbane","Xbox One",73,11,5.6,18,2019-05-31,"Role-Playing/Action RPG","Role-Playing",7.3,"MEDIO","MEDIO",1.7,1.7,0
"Destiny: Rise of Iron","Xbox One",73,16,3.5,78,2016-09-20,"Action/Shooter/First-Person/Arcade","Action",7.3,"MEDIO","BAIXO",3.8,3.8,0
"The Sojourn","Xbox One",73,9,6.7,15,2019-09-20,"Adventure/3D/First-Person","Adventure",7.3,"MEDIO","MEDIO",0.6,0.6,0
"Resident Evil: Revelations 2 - Episode 1: Penal Colony","Xbox One",73,16,7.2,116,2015-02-25,"Action Adventure/Survival","Action Adventure",7.3,"MEDIO","MEDIO",0.0999999999999996,0.0999999999999996,0
"They Are Billions","Xbox One",73,14,5.9,7,2019-07-01,"Strategy/Real-Time/Defense","Strategy",7.3,"MEDIO","MEDIO",1.4,1.4,0
"Get Even","Xbox One",73,14,7.5,37,2017-06-23,"Modern/Action/Shooter/First-Person/Arcade","Modern",7.3,"MEDIO","ALTO",-0.2,0.2,0
"Pure Farming 2018","Xbox One",73,9,7,5,2018-03-13,"Simulation/Virtual/Career","Simulation",7.3,"MEDIO","MEDIO",0.3,0.3,0
"Marvel's Guardians of the Galaxy - Episode 4: Who Needs You","Xbox One",73,7,6.5,6,2017-10-10,"Action/Adventure/General/3D/Third-Person","Action",7.3,"MEDIO","MEDIO",0.8,0.8,0
"Killer Instinct","Xbox One",73,51,6.4,645,2013-11-22,"Action/Fighting/Fighting/3D/2D/3D","Action",7.3,"MEDIO","MEDIO",0.899999999999999,0.899999999999999,1
"Warriors Orochi 3 Ultimate","Xbox One",73,8,7,22,2014-09-02,"Action/Beat-'Em-Up/3D","Action",7.3,"MEDIO","MEDIO",0.3,0.3,0
"Yooka-Laylee","Xbox One",73,39,5.6,125,2017-04-11,"Action/Platformer/3D","Action",7.3,"MEDIO","MEDIO",1.7,1.7,0
"Madden NFL 25","Xbox One",73,18,5.8,113,2013-11-19,"Sports/Traditional/Team/Football/Arcade/Arcade/Sim","Sports",7.3,"MEDIO","MEDIO",1.5,1.5,0
"Disney Infinity 2.0 Edition","Xbox One",73,19,4.9,19,2014-09-23,"Action Adventure/General/Fantasy","Action Adventure",7.3,"MEDIO","BAIXO",2.4,2.4,0
"My Time At Portia","Xbox One",73,11,6.6,13,2019-04-16,"Simulation/Virtual/Virtual Life","Simulation",7.3,"MEDIO","MEDIO",0.7,0.7,0
"World War Z","Xbox One",73,17,5.6,156,2019-04-16,"Action/Shooter/First-Person/Tactical","Action",7.3,"MEDIO","MEDIO",1.7,1.7,0
"Agents of Mayhem","Xbox One",73,18,6.3,55,2017-08-15,"Action Adventure/Open-World","Action Adventure",7.3,"MEDIO","MEDIO",1,1,0
"Red Faction: Guerrilla Re-Mars-tered","Xbox One",73,16,4.2,13,2018-07-03,"Action/Shooter/Third-Person/Arcade","Action",7.3,"MEDIO","BAIXO",3.1,3.1,0
"Rise of the Tomb Raider: Baba Yaga - The Temple of the Witch","Xbox One",73,15,7.6,48,2016-01-26,"Action Adventure/General/Linear","Action Adventure",7.3,"MEDIO","ALTO",-0.3,0.3,1
"Mad Max","Xbox One",72,18,7.6,311,2015-09-01,"Action/Action Adventure/General/General/Open-World","Action",7.2,"MEDIO","ALTO",-0.399999999999999,0.399999999999999,0
"Game of Thrones: Episode Five - A Nest of Vipers","Xbox One",72,10,6.9,16,2015-07-22,"Action/Adventure/General/Point-and-Click","Action",7.2,"MEDIO","MEDIO",0.3,0.3,0
"Dead Rising 4","Xbox One",72,86,4.8,371,2016-12-06,"Action Adventure/Open-World","Action Adventure",7.2,"MEDIO","BAIXO",2.4,2.4,1
"Call of Duty: Advanced Warfare - Havoc","Xbox One",72,17,6.4,20,2015-01-27,"Action/Shooter/First-Person/Modern/Arcade","Action",7.2,"MEDIO","MEDIO",0.8,0.8,1
"RAGE 2","Xbox One",72,21,6,195,2019-05-14,"Action/Shooter/First-Person/Arcade","Action",7.2,"MEDIO","MEDIO",1.2,1.2,0
"Leo's Fortune","Xbox One",72,12,6.4,8,2015-09-11,"Action/Platformer/2D","Action",7.2,"MEDIO","MEDIO",0.8,0.8,1
"LEGO DC Super-Villains","Xbox One",72,18,7.9,20,2018-10-16,"Action Adventure/General","Action Adventure",7.2,"MEDIO","ALTO",-0.7,0.7,0
"Shenmue I & II","Xbox One",72,10,7.8,70,2018-08-21,"Miscellaneous/Compilation","Miscellaneous",7.2,"MEDIO","ALTO",-0.6,0.6,0
"MXGP Pro","Xbox One",72,8,6.9,8,2018-07-10,"Racing/Arcade/Automobile","Racing",7.2,"MEDIO","MEDIO",0.3,0.3,1
"Lara Croft and the Temple of Osiris","Xbox One",72,31,6,55,2014-12-09,"Action/Action Adventure/Platformer/Linear/2D","Action",7.2,"MEDIO","MEDIO",1.2,1.2,0
"Spintires: Mudrunner","Xbox One",72,10,7,19,2017-10-31,"Simulation/Vehicle/Civilian","Simulation",7.2,"MEDIO","MEDIO",0.2,0.2,0
"NBA Live 18","Xbox One",72,16,5.2,48,2017-09-15,"Sports/Team/Basketball/Sim","Sports",7.2,"MEDIO","MEDIO",2,2,0
"Sea of Solitude","Xbox One",72,20,6.6,27,2019-07-05,"Action Adventure/Adventure/3D/Linear/Third-Person","Action Adventure",7.2,"MEDIO","MEDIO",0.600000000000001,0.600000000000001,0
"Zombi","Xbox One",72,18,6.3,60,2015-08-18,"Action/Action Adventure/Shooter/Survival/First-Person/Arcade","Action",7.2,"MEDIO","MEDIO",0.9,0.9,0
"Massive Chalice","Xbox One",72,15,6.8,49,2015-06-01,"Strategy/Turn-Based/General/Fantasy/Tactics","Strategy",7.2,"MEDIO","MEDIO",0.4,0.4,1
"Mirror's Edge Catalyst","Xbox One",72,46,5.7,247,2016-06-07,"Action/Shooter/First-Person/Modern/Modern/Modern/Action Adventure/General","Action",7.2,"MEDIO","MEDIO",1.5,1.5,0
"Ancestors: The Humankind Odyssey","Xbox One",72,10,5.2,19,2019-12-06,"Action Adventure/General/Survival","Action Adventure",7.2,"MEDIO","MEDIO",2,2,0
"State of Decay: Year One Survival Edition","Xbox One",72,47,6.9,183,2015-04-28,"Horror/Action Adventure/Survival","Horror",7.2,"MEDIO","MEDIO",0.3,0.3,1
"WWE 2K16","Xbox One",72,18,5.3,91,2015-10-27,"Action/Sports/General/Individual/Combat/Wrestling","Action",7.2,"MEDIO","MEDIO",1.9,1.9,0
"Max: The Curse of Brotherhood","Xbox One",72,51,7.4,298,2013-12-20,"Fantasy/Action Adventure/General/Fantasy","Fantasy",7.2,"MEDIO","MEDIO",-0.2,0.2,0
"Late Shift","Xbox One",72,16,7,36,2017-04-18,"Adventure/General","Adventure",7.2,"MEDIO","MEDIO",0.2,0.2,0
"Disney Classic Games: Aladdin and the Lion King","Xbox One",72,8,4.2,6,2019-10-29,"Miscellaneous/Compilation","Miscellaneous",7.2,"MEDIO","BAIXO",3,3,0
"Sword Art Online: Fatal Bullet","Xbox One",72,8,7.4,36,2018-02-23,"Action/Shooter/Third-Person/Arcade","Action",7.2,"MEDIO","MEDIO",-0.2,0.2,0
"BUTCHER","Xbox One",72,12,6.5,6,2017-05-10,"Action/Platformer/2D","Action",7.2,"MEDIO","MEDIO",0.7,0.7,0
"Assassin's Creed Unity","Xbox One",72,59,4.5,1140,2014-11-11,"Action Adventure/Historic/Open-World","Action Adventure",7.2,"MEDIO","BAIXO",2.7,2.7,0
"Final Fantasy Type-0 HD","Xbox One",72,12,8.2,225,2015-03-17,"Role-Playing/Action RPG","Role-Playing",7.2,"MEDIO","ALTO",-0.999999999999999,0.999999999999999,0
"Styx: Shards of Darkness","Xbox One",72,12,7.4,27,2017-03-14,"Action Adventure/General","Action Adventure",7.2,"MEDIO","MEDIO",-0.2,0.2,0
"Stranger Things 3: The Game","Xbox One",72,10,4.9,7,2019-07-04,"Action Adventure/General","Action Adventure",7.2,"MEDIO","BAIXO",2.3,2.3,0
"Anima: Gate of Memories","Xbox One",72,8,7.5,28,2016-06-03,"Role-Playing/Action RPG","Role-Playing",7.2,"MEDIO","ALTO",-0.3,0.3,0
"Steep","Xbox One",72,18,6.5,66,2016-12-02,"Sports/Individual/Ski / Snowboard","Sports",7.2,"MEDIO","MEDIO",0.7,0.7,0
"Ghost Blade HD","Xbox One",72,8,6.4,7,2017-02-28,"Action/Shooter/Shoot-'Em-Up/Vertical","Action",7.2,"MEDIO","MEDIO",0.8,0.8,0
"Planet Alpha","Xbox One",72,14,6.9,7,2018-09-04,"Action/Platformer/2D","Action",7.2,"MEDIO","MEDIO",0.3,0.3,0
"Neon Chrome","Xbox One",72,7,7,9,2016-05-31,"Action/Shooter/Shoot-'Em-Up/Top-Down","Action",7.2,"MEDIO","MEDIO",0.2,0.2,0
"The Walking Dead: The Telltale Series - The Final Season Episode 1: Done Running","Xbox One",72,10,7.6,20,2018-08-14,"Adventure/Point-and-Click","Adventure",7.2,"MEDIO","ALTO",-0.399999999999999,0.399999999999999,0
"Battlefield Hardline","Xbox One",71,27,5.2,326,2015-03-17,"Modern/Action/Shooter/First-Person/Tactical/Arcade","Modern",7.1,"MEDIO","MEDIO",1.9,1.9,0
"Toy Odyssey: The Lost and Found","Xbox One",71,9,7,4,2016-09-21,"Action/Platformer/2D","Action",7.1,"MEDIO","MEDIO",0.0999999999999996,0.0999999999999996,1
"Sherlock Holmes: Crimes & Punishments","Xbox One",71,8,6.8,78,2014-09-30,"Adventure/General","Adventure",7.1,"MEDIO","MEDIO",0.3,0.3,0
"Minecraft: Story Mode Season Two - Episode 1: Hero in Residence","Xbox One",71,7,3.9,15,2017-07-11,"Adventure/Point-and-Click","Adventure",7.1,"MEDIO","BAIXO",3.2,3.2,0
"Minecraft: Story Mode - Episode 4: A Block and a Hard Place","Xbox One",71,8,6.3,13,2015-12-22,"Action Adventure/Adventure/Point-and-Click/Linear","Action Adventure",7.1,"MEDIO","MEDIO",0.8,0.8,0
"LEGO Marvel's Avengers","Xbox One",71,18,5.9,29,2016-01-26,"Action Adventure/General","Action Adventure",7.1,"MEDIO","MEDIO",1.2,1.2,0
"Tower of Guns","Xbox One",71,13,6.1,19,2015-04-10,"Sci-Fi/Action/Shooter/First-Person/Arcade","Sci-Fi",7.1,"MEDIO","MEDIO",1,1,0
"Just Cause 3","Xbox One",71,24,6.8,249,2015-12-01,"Sci-Fi/Action Adventure/Open-World","Sci-Fi",7.1,"MEDIO","MEDIO",0.3,0.3,0
"Tumblestone","Xbox One",71,7,5.8,5,2016-07-16,"Puzzle/Stacking","Puzzle",7.1,"MEDIO","MEDIO",1.3,1.3,1
"Factotum 90","Xbox One",71,9,5.9,8,2016-02-10,"Puzzle/Action","Puzzle",7.1,"MEDIO","MEDIO",1.2,1.2,1
"Assassin's Creed Rogue Remastered","Xbox One",71,17,7.2,41,2018-03-20,"Action Adventure/Open-World","Action Adventure",7.1,"MEDIO","MEDIO",-0.100000000000001,0.100000000000001,0
"Battleborn","Xbox One",71,20,7.1,180,2016-05-03,"Sci-Fi/Action/Shooter/First-Person/Tactical/Arcade","Sci-Fi",7.1,"MEDIO","MEDIO",0,0,0
"Warhammer 40.000: Inquisitor – Martyr","Xbox One",71,11,5.5,22,2018-07-05,"Strategy/Real-Time/General","Strategy",7.1,"MEDIO","MEDIO",1.6,1.6,0
"Call of Duty: Advanced Warfare - Supremacy","Xbox One",71,11,6.4,13,2015-06-02,"Action/Shooter/First-Person/Arcade","Action",7.1,"MEDIO","MEDIO",0.699999999999999,0.699999999999999,1
"Lords of the Fallen","Xbox One",71,13,6.6,181,2014-10-28,"Role-Playing/Action RPG/Action RPG","Role-Playing",7.1,"MEDIO","MEDIO",0.5,0.5,0
"Fragments of Him","Xbox One",71,8,7.3,4,2016-06-01,"Adventure/Visual Novel","Adventure",7.1,"MEDIO","MEDIO",-0.2,0.2,1
"Tokyo 42","Xbox One",71,15,4.3,8,2017-05-31,"Action/Shooter/Shoot-'Em-Up/Top-Down","Action",7.1,"MEDIO","BAIXO",2.8,2.8,1
"Devil May Cry HD Collection","Xbox One",71,9,8.8,84,2018-03-13,"Miscellaneous/Compilation","Miscellaneous",7.1,"MEDIO","ALTO",-1.7,1.7,0
"Oceanhorn: Monster of Uncharted Seas","Xbox One",71,11,8.2,37,2016-09-07,"Action Adventure/Open-World","Action Adventure",7.1,"MEDIO","ALTO",-1.1,1.1,0
"Assassin's Creed: The Ezio Collection","Xbox One",71,16,7.8,67,2016-11-15,"Miscellaneous/Compilation","Miscellaneous",7.1,"MEDIO","ALTO",-0.7,0.7,0
"AER: Memories of Old","Xbox One",71,9,7.1,13,2017-10-25,"Action Adventure/General/Open-World","Action Adventure",7.1,"MEDIO","MEDIO",0,0,0
"Starpoint Gemini 2","Xbox One",71,12,7.1,20,2015-12-11,"Strategy/Real-Time/General","Strategy",7.1,"MEDIO","MEDIO",0,0,1
"Etherborn","Xbox One",71,10,8,9,2019-07-18,"Adventure/3D/First-Person/Third-Person","Adventure",7.1,"MEDIO","ALTO",-0.9,0.9,0
"Space Hulk: Tactics","Xbox One",71,8,7.7,10,2018-10-09,"Strategy/Turn-Based/Tactics","Strategy",7.1,"MEDIO","ALTO",-0.600000000000001,0.600000000000001,0
"FOX n FORESTS","Xbox One",71,7,7.6,11,2018-05-30,"Action/Platformer/2D","Action",7.1,"MEDIO","ALTO",-0.5,0.5,0
"Knight Squad","Xbox One",71,9,6.8,24,2015-11-16,"Action/General","Action",7.1,"MEDIO","MEDIO",0.3,0.3,1
"Spy Chameleon","Xbox One",71,10,6.4,12,2015-05-22,"Puzzle/Action/General","Puzzle",7.1,"MEDIO","MEDIO",0.699999999999999,0.699999999999999,1
"King's Quest Chapter 2: Rubble Without a Cause","Xbox One",71,11,6.3,10,2015-12-15,"Adventure/General","Adventure",7.1,"MEDIO","MEDIO",0.8,0.8,0
"ScreamRide","Xbox One",71,63,4.8,226,2015-03-03,"Simulation/General","Simulation",7.1,"MEDIO","BAIXO",2.3,2.3,1
"Marvel's Guardians of the Galaxy - Episode 3: More Than A Feeling","Xbox One",70,8,4.9,7,2017-08-22,"Action/Adventure/General/3D/Third-Person","Action",7,"MEDIO","BAIXO",2.1,2.1,0
"oOo: Ascension","Xbox One",70,8,7.3,9,2018-05-25,"Action/General","Action",7,"MEDIO","MEDIO",-0.3,0.3,1
"Just Cause 4","Xbox One",70,24,5.8,142,2018-12-04,"Action Adventure/Open-World","Action Adventure",7,"MEDIO","MEDIO",1.2,1.2,0
"Fable Fortune","Xbox One",70,7,6.8,8,2018-02-22,"Strategy/Turn-Based/Card Battle/Tactics","Strategy",7,"MEDIO","MEDIO",0.2,0.2,1
"Conarium","Xbox One",70,10,5.3,6,2019-02-12,"Adventure/3D/First-Person","Adventure",7,"MEDIO","MEDIO",1.7,1.7,0
"Blues and Bullets - Episode 1: The End of Peace","Xbox One",70,13,5.4,34,2015-08-28,"Action Adventure/General/Historic","Action Adventure",7,"MEDIO","MEDIO",1.6,1.6,1
"Teslapunk","Xbox One",70,7,6.6,7,2015-10-07,"Action/Shooter/Shoot-'Em-Up/Vertical","Action",7,"MEDIO","MEDIO",0.4,0.4,1
"LEGO Jurassic World","Xbox One",70,17,6.8,54,2015-06-12,"Action Adventure/General","Action Adventure",7,"MEDIO","MEDIO",0.2,0.2,0
"Bendy and the Ink Machine","Xbox One",70,8,7.4,12,2018-11-20,"Adventure/3D/First-Person","Adventure",7,"MEDIO","MEDIO",-0.4,0.4,0
"Super Monkey Ball: Banana Blitz HD","Xbox One",70,7,4.8,11,2019-10-29,"Miscellaneous/Party / Minigame","Miscellaneous",7,"MEDIO","BAIXO",2.2,2.2,0
"MXGP 2019","Xbox One",70,8,5.5,11,2019-08-27,"Racing/Arcade/Automobile","Racing",7,"MEDIO","MEDIO",1.5,1.5,0
"Snooker 19","Xbox One",70,8,5.4,7,2019-04-17,"Sports/Individual/Billiards","Sports",7,"MEDIO","MEDIO",1.6,1.6,0
"WRC 7","Xbox One",70,11,6.6,11,2017-09-15,"Racing/Simulation/Automobile","Racing",7,"MEDIO","MEDIO",0.4,0.4,0
"The Assembly","Xbox One",70,7,6,4,2017-01-20,"Miscellaneous/General","Miscellaneous",7,"MEDIO","MEDIO",1,1,0
"Blood Bowl 2","Xbox One",70,9,7.3,12,2015-09-22,"Sports/General/Team/Football/Arcade","Sports",7,"MEDIO","MEDIO",-0.3,0.3,0
"Just Dance 2015","Xbox One",70,17,7.7,20,2014-10-21,"Action/Miscellaneous/Rhythm/Dancing","Action",7,"MEDIO","ALTO",-0.7,0.7,0
"Stranger of Sword City","Xbox One",70,12,7.3,21,2016-03-22,"Role-Playing/General","Role-Playing",7,"MEDIO","MEDIO",-0.3,0.3,1
"EA Sports UFC","Xbox One",70,23,6.3,163,2014-06-17,"General/Sports/General/Individual/Combat/Boxing / Martial Arts","General",7,"MEDIO","MEDIO",0.7,0.7,0
"Graveyard Keeper","Xbox One",70,8,4.9,17,2018-08-15,"Simulation/Action Adventure/Virtual/Open-World/Career","Simulation",7,"MEDIO","BAIXO",2.1,2.1,1
"Worms Battlegrounds","Xbox One",70,12,6.2,40,2014-05-30,"Strategy/Turn-Based/Wargame/Artillery","Strategy",7,"MEDIO","MEDIO",0.8,0.8,0
"The Final Station","Xbox One",70,11,7,16,2016-09-02,"Action Adventure/General/Linear","Action Adventure",7,"MEDIO","MEDIO",0,0,1
"Below","Xbox One",70,30,5.4,63,2018-12-14,"General/Action/General","General",7,"MEDIO","MEDIO",1.6,1.6,1
"Tembo the Badass Elephant","Xbox One",70,13,7.3,28,2015-07-21,"Action Adventure/General","Action Adventure",7,"MEDIO","MEDIO",-0.3,0.3,0
"Fe","Xbox One",70,29,7.2,29,2018-02-16,"Action/General","Action",7,"MEDIO","MEDIO",-0.2,0.2,0
"Call of Duty: Ghosts - Devastation","Xbox One",70,8,5.8,26,2014-04-03,"Action/Shooter/First-Person/Modern/Arcade","Action",7,"MEDIO","MEDIO",1.2,1.2,1
"Vampyr","Xbox One",70,16,6.7,138,2018-06-05,"Role-Playing/General/Action RPG","Role-Playing",7,"MEDIO","MEDIO",0.3,0.3,0
"ToeJam & Earl: Back in the Groove","Xbox One",70,11,5.7,22,2019-03-01,"Action/General/Platformer/2D","Action",7,"MEDIO","MEDIO",1.3,1.3,0
"Genesis Alpha One","Xbox One",69,16,4,25,2019-01-29,"Action/Shooter/First-Person/Arcade","Action",6.9,"MEDIO","BAIXO",2.9,2.9,0
"Fortified","Xbox One",69,25,6.7,7,2016-02-03,"Action/Shooter/Third-Person/Arcade","Action",6.9,"MEDIO","MEDIO",0.2,0.2,1
"Styx: Master of Shadows","Xbox One",69,8,7.2,36,2014-10-08,"Action Adventure/Sci-Fi/General","Action Adventure",6.9,"MEDIO","MEDIO",-0.3,0.3,0
"Tracks: The Train Set Game","Xbox One",69,8,5,9,2019-11-14,"Strategy/Management/Business / Tycoon","Strategy",6.9,"MEDIO","MEDIO",1.9,1.9,1
"Battle Princess Madelyn","Xbox One",69,7,6.5,13,2018-12-06,"Action/Platformer/2D","Action",6.9,"MEDIO","MEDIO",0.4,0.4,0
"Thief","Xbox One",69,21,6,289,2014-02-25,"Fantasy/Action Adventure/General/Fantasy","Fantasy",6.9,"MEDIO","MEDIO",0.9,0.9,0
"Deadlight: Director's Cut","Xbox One",69,13,7.1,19,2016-06-21,"Action/Platformer/2D","Action",6.9,"MEDIO","MEDIO",-0.199999999999999,0.199999999999999,0
"Fruit Ninja Kinect 2","Xbox One",69,11,7.1,11,2015-03-18,"General/Action/Arcade","General",6.9,"MEDIO","MEDIO",-0.199999999999999,0.199999999999999,1
"LEGO The Hobbit","Xbox One",69,20,6.9,39,2014-04-08,"Historic/Action Adventure/General/Fantasy","Historic",6.9,"MEDIO","MEDIO",0,0,0
"Guns Gore & Cannoli","Xbox One",69,10,7.3,20,2015-09-25,"Action/Shooter/Third-Person/Modern/Arcade","Action",6.9,"MEDIO","MEDIO",-0.399999999999999,0.399999999999999,1
"The Golf Club 2","Xbox One",69,7,5.7,13,2017-06-27,"Sports/Individual/Golf/Arcade","Sports",6.9,"MEDIO","MEDIO",1.2,1.2,0
"The Blackout Club","Xbox One",69,7,7.1,8,2019-07-30,"Action Adventure/Survival","Action Adventure",6.9,"MEDIO","MEDIO",-0.199999999999999,0.199999999999999,0
"BADLAND: Game of the Year Edition","Xbox One",69,8,5.7,13,2015-05-29,"Action/Action Adventure/Arcade/Linear","Action",6.9,"MEDIO","MEDIO",1.2,1.2,1
"Crimsonland","Xbox One",69,10,6.8,4,2015-10-14,"Action/Shooter/Shoot-'Em-Up/Top-Down","Action",6.9,"MEDIO","MEDIO",0.100000000000001,0.100000000000001,0
"The Dark Pictures - Man of Medan","Xbox One",69,21,6.4,98,2019-08-30,"Action Adventure/Survival","Action Adventure",6.9,"MEDIO","MEDIO",0.5,0.5,0
"Earth Atlantis","Xbox One",69,9,7.4,8,2018-06-01,"Action/Shooter/Shoot-'Em-Up/Horizontal","Action",6.9,"MEDIO","MEDIO",-0.5,0.5,1
"ClusterTruck","Xbox One",69,7,5.5,19,2016-10-28,"Action/Platformer/3D","Action",6.9,"MEDIO","MEDIO",1.4,1.4,1
"Tom Clancy's The Division - Underground","Xbox One",69,9,7.2,19,2016-06-28,"Action/Shooter/Third-Person/Tactical/Arcade","Action",6.9,"MEDIO","MEDIO",-0.3,0.3,0
"Sea of Thieves","Xbox One",69,71,5.1,1997,2018-03-20,"Role-Playing/Action Adventure/Massively Multiplayer/Open-World","Role-Playing",6.9,"MEDIO","MEDIO",1.8,1.8,1
"The Spectrum Retreat","Xbox One",69,10,6.3,6,2018-07-13,"Adventure/3D/First-Person","Adventure",6.9,"MEDIO","MEDIO",0.600000000000001,0.600000000000001,0
"Aftercharge","Xbox One",69,9,5.5,8,2019-01-10,"Action/Shooter/First-Person/Tactical","Action",6.9,"MEDIO","MEDIO",1.4,1.4,1
"The Occupation","Xbox One",69,13,4.8,6,2019-03-05,"Adventure/3D/First-Person","Adventure",6.9,"MEDIO","BAIXO",2.1,2.1,0
"Blacksad: Under the Skin","Xbox One",69,8,5.9,11,2019-11-05,"Adventure/3D/First-Person","Adventure",6.9,"MEDIO","MEDIO",1,1,0
"Dead or Alive 5 Last Round","Xbox One",69,16,6.9,45,2015-02-17,"Action/Fighting/3D","Action",6.9,"MEDIO","MEDIO",0,0,0
"The Crew 2","Xbox One",69,37,5.1,80,2018-06-26,"Racing/Simulation/Automobile","Racing",6.9,"MEDIO","MEDIO",1.8,1.8,0
"Resident Evil 0: HD Remaster","Xbox One",69,30,7.8,69,2016-01-19,"Action Adventure/Survival","Action Adventure",6.9,"MEDIO","ALTO",-0.899999999999999,0.899999999999999,0
"My Memory of Us","Xbox One",69,8,5.3,4,2018-10-10,"Action/Platformer/2D","Action",6.9,"MEDIO","MEDIO",1.6,1.6,0
"LEGO Worlds","Xbox One",69,20,6.5,37,2017-03-07,"Action Adventure/Sandbox","Action Adventure",6.9,"MEDIO","MEDIO",0.4,0.4,0
"The LEGO Movie Videogame","Xbox One",69,18,6.8,58,2014-02-07,"Action Adventure/Fantasy/General/Fantasy","Action Adventure",6.9,"MEDIO","MEDIO",0.100000000000001,0.100000000000001,0
"GRIP: Combat Racing","Xbox One",69,14,5.4,19,2018-11-06,"Racing/Arcade/Automobile","Racing",6.9,"MEDIO","MEDIO",1.5,1.5,0
"Danger Zone 2","Xbox One",69,8,6,5,2018-07-10,"Racing/Arcade/Automobile","Racing",6.9,"MEDIO","MEDIO",0.9,0.9,0
"Darksiders III","Xbox One",69,19,7.1,137,2018-11-27,"Action Adventure/Open-World","Action Adventure",6.9,"MEDIO","MEDIO",-0.199999999999999,0.199999999999999,0
