Regiao,UF,Area,Ano,Quantidade
Norte,TO,"Linguística, letras e artes",2004,0
Norte,TO,"Linguística, letras e artes",2005,0
Norte,TO,"Linguística, letras e artes",2006,0
Norte,TO,"Linguística, letras e artes",2007,0
Norte,TO,"Linguística, letras e artes",2008,0
Norte,TO,"Linguística, letras e artes",2009,0
Norte,TO,"Linguística, letras e artes",2010,0
Norte,TO,"Linguística, letras e artes",2011,0
Norte,TO,"Linguística, letras e artes",2012,0
Norte,TO,"Linguística, letras e artes",2013,1
Norte,TO,"Linguística, letras e artes",2014,1
Norte,TO,"Linguística, letras e artes",2015,1
Norte,TO,"Linguística, letras e artes",2016,1
Norte,TO,"Linguística, letras e artes",2017,1
Norte,TO,Multidisciplinar,1996,0
Norte,TO,Multidisciplinar,1997,0
Norte,TO,Multidisciplinar,1998,0
Norte,TO,Multidisciplinar,1999,0
Norte,TO,Multidisciplinar,2000,0
Norte,TO,Multidisciplinar,2001,0
Norte,TO,Multidisciplinar,2002,0
Norte,TO,Multidisciplinar,2003,0
Norte,TO,Multidisciplinar,2004,0
Norte,TO,Multidisciplinar,2005,0
Norte,TO,Multidisciplinar,2006,0
Norte,TO,Multidisciplinar,2007,0
Norte,TO,Multidisciplinar,2008,0
Norte,TO,Multidisciplinar,2009,0
Norte,TO,Multidisciplinar,2010,0
Norte,TO,Multidisciplinar,2011,0
Norte,TO,Multidisciplinar,2012,0
Norte,TO,Multidisciplinar,2013,1
Norte,TO,Multidisciplinar,2014,1
Norte,TO,Multidisciplinar,2015,1
Norte,TO,Multidisciplinar,2016,1
Norte,TO,Multidisciplinar,2017,1
Nordeste,AL,Ciências agrárias,1996,0
Nordeste,AL,Ciências agrárias,1997,0
Nordeste,AL,Ciências agrárias,1998,0
Nordeste,AL,Ciências agrárias,1999,0
Nordeste,AL,Ciências agrárias,2000,0
Nordeste,AL,Ciências agrárias,2001,0
Nordeste,AL,Ciências agrárias,2002,0
Nordeste,AL,Ciências agrárias,2003,0
Nordeste,AL,Ciências agrárias,2004,0
Nordeste,AL,Ciências agrárias,2005,0
Nordeste,AL,Ciências agrárias,2006,0
Nordeste,AL,Ciências agrárias,2007,0
Nordeste,AL,Ciências agrárias,2008,0
Nordeste,AL,Ciências agrárias,2009,0
Nordeste,AL,Ciências agrárias,2010,0
Nordeste,AL,Ciências agrárias,2011,1
Nordeste,AL,Ciências agrárias,2012,1
Nordeste,AL,Ciências agrárias,2013,2
Nordeste,AL,Ciências agrárias,2014,2
Nordeste,AL,Ciências agrárias,2015,2
Nordeste,AL,Ciências agrárias,2016,2
Nordeste,AL,Ciências agrárias,2017,2
Nordeste,AL,Ciências biológicas,1996,0
Nordeste,AL,Ciências biológicas,1997,0
Nordeste,AL,Ciências biológicas,1998,0
Nordeste,AL,Ciências biológicas,1999,0
Nordeste,AL,Ciências biológicas,2000,0
Nordeste,AL,Ciências biológicas,2001,0
Nordeste,AL,Ciências biológicas,2002,0
Nordeste,AL,Ciências biológicas,2003,0
Nordeste,AL,Ciências biológicas,2004,0
Nordeste,AL,Ciências biológicas,2005,0
Nordeste,AL,Ciências biológicas,2006,0
Nordeste,AL,Ciências biológicas,2007,0
Nordeste,AL,Ciências biológicas,2008,0
Nordeste,AL,Ciências biológicas,2009,0
Nordeste,AL,Ciências biológicas,2010,0
Nordeste,AL,Ciências biológicas,2011,0
Nordeste,AL,Ciências biológicas,2012,0
Nordeste,AL,Ciências biológicas,2013,0
Nordeste,AL,Ciências biológicas,2014,0
Nordeste,AL,Ciências biológicas,2015,1
Nordeste,AL,Ciências biológicas,2016,1
Nordeste,AL,Ciências biológicas,2017,1
Nordeste,AL,Ciências da saúde,1996,0
Nordeste,AL,Ciências da saúde,1997,0
Nordeste,AL,Ciências da saúde,1998,0
Nordeste,AL,Ciências da saúde,1999,0
Nordeste,AL,Ciências da saúde,2000,0
Nordeste,AL,Ciências da saúde,2001,0
Nordeste,AL,Ciências da saúde,2002,0
Nordeste,AL,Ciências da saúde,2003,0
Nordeste,AL,Ciências da saúde,2004,0
Nordeste,AL,Ciências da saúde,2005,0
Nordeste,AL,Ciências da saúde,2006,0
Nordeste,AL,Ciências da saúde,2007,0
Nordeste,AL,Ciências da saúde,2008,0
Nordeste,AL,Ciências da saúde,2009,0
Nordeste,AL,Ciências da saúde,2010,0
Nordeste,AL,Ciências da saúde,2011,0
Nordeste,AL,Ciências da saúde,2012,0
Nordeste,AL,Ciências da saúde,2013,1
Nordeste,AL,Ciências da saúde,2014,1
Nordeste,AL,Ciências da saúde,2015,1
Nordeste,AL,Ciências da saúde,2016,1
Nordeste,AL,Ciências da saúde,2017,1
Nordeste,AL,Ciências exatas e da terra,1996,0
Nordeste,AL,Ciências exatas e da terra,1997,0
Nordeste,AL,Ciências exatas e da terra,1998,0
Nordeste,AL,Ciências exatas e da terra,1999,1
Nordeste,AL,Ciências exatas e da terra,2000,2
Nordeste,AL,Ciências exatas e da terra,2001,2
Nordeste,AL,Ciências exatas e da terra,2002,2
Nordeste,AL,Ciências exatas e da terra,2003,2
Nordeste,AL,Ciências exatas e da terra,2004,2
Nordeste,AL,Ciências exatas e da terra,2005,2
Nordeste,AL,Ciências exatas e da terra,2006,2
Nordeste,AL,Ciências exatas e da terra,2007,2
Nordeste,AL,Ciências exatas e da terra,2008,2
Nordeste,AL,Ciências exatas e da terra,2009,2
Nordeste,AL,Ciências exatas e da terra,2010,2
Nordeste,AL,Ciências exatas e da terra,2011,2
Nordeste,AL,Ciências exatas e da terra,2012,2
Nordeste,AL,Ciências exatas e da terra,2013,2
Nordeste,AL,Ciências exatas e da terra,2014,2
Nordeste,AL,Ciências exatas e da terra,2015,2
Nordeste,AL,Ciências exatas e da terra,2016,2
Nordeste,AL,Ciências exatas e da terra,2017,2
Nordeste,AL,Ciências humanas,1996,0
Nordeste,AL,Ciências humanas,1997,0
Nordeste,AL,Ciências humanas,1998,0
Nordeste,AL,Ciências humanas,1999,0
Nordeste,AL,Ciências humanas,2000,0
Nordeste,AL,Ciências humanas,2001,0
Nordeste,AL,Ciências humanas,2002,0
Nordeste,AL,Ciências humanas,2003,0
Nordeste,AL,Ciências humanas,2004,0
Nordeste,AL,Ciências humanas,2005,0
Nordeste,AL,Ciências humanas,2006,0
Nordeste,AL,Ciências humanas,2007,0
Nordeste,AL,Ciências humanas,2008,0
Nordeste,AL,Ciências humanas,2009,0
Nordeste,AL,Ciências humanas,2010,0
Nordeste,AL,Ciências humanas,2011,1
Nordeste,AL,Ciências humanas,2012,1
Nordeste,AL,Ciências humanas,2013,0
Nordeste,AL,Ciências humanas,2014,1
Nordeste,AL,Ciências humanas,2015,1
Nordeste,AL,Ciências humanas,2016,1
Nordeste,AL,Ciências humanas,2017,1
Nordeste,AL,Ciências sociais aplicadas,1996,0
Nordeste,AL,Ciências sociais aplicadas,1997,0
Nordeste,AL,Ciências sociais aplicadas,1998,0
Nordeste,AL,Ciências sociais aplicadas,1999,0
Nordeste,AL,Ciências sociais aplicadas,2000,0
Nordeste,AL,Ciências sociais aplicadas,2001,0
Nordeste,AL,Ciências sociais aplicadas,2002,0
Nordeste,AL,Ciências sociais aplicadas,2003,0
Nordeste,AL,Ciências sociais aplicadas,2004,0
Nordeste,AL,Ciências sociais aplicadas,2005,0
Nordeste,AL,Ciências sociais aplicadas,2006,0
Nordeste,AL,Ciências sociais aplicadas,2007,0
Nordeste,AL,Ciências sociais aplicadas,2008,0
Nordeste,AL,Ciências sociais aplicadas,2009,0
Nordeste,AL,Ciências sociais aplicadas,2010,0
Nordeste,AL,Ciências sociais aplicadas,2011,0
Nordeste,AL,Ciências sociais aplicadas,2012,0
Nordeste,AL,Ciências sociais aplicadas,2013,1
Nordeste,AL,Ciências sociais aplicadas,2014,1
Nordeste,AL,Ciências sociais aplicadas,2015,1
Nordeste,AL,Ciências sociais aplicadas,2016,1
Nordeste,AL,Ciências sociais aplicadas,2017,2
Nordeste,AL,Engenharias,1996,0
Nordeste,AL,Engenharias,1997,0
Nordeste,AL,Engenharias,1998,0
Nordeste,AL,Engenharias,1999,0
Nordeste,AL,Engenharias,2000,0
Nordeste,AL,Engenharias,2001,0
Nordeste,AL,Engenharias,2002,0
Nordeste,AL,Engenharias,2003,0
Nordeste,AL,Engenharias,2004,0
Nordeste,AL,Engenharias,2005,0
Nordeste,AL,Engenharias,2006,0
Nordeste,AL,Engenharias,2007,0
Nordeste,AL,Engenharias,2008,0
Nordeste,AL,Engenharias,2009,0
Nordeste,AL,Engenharias,2010,0
Nordeste,AL,Engenharias,2011,0
Nordeste,AL,Engenharias,2012,0
Nordeste,AL,Engenharias,2013,0
Nordeste,AL,Engenharias,2014,0
Nordeste,AL,Engenharias,2015,0
Nordeste,AL,Engenharias,2016,0
Nordeste,AL,Engenharias,2017,0
Nordeste,AL,"Linguística, letras e artes",1996,0
Nordeste,AL,"Linguística, letras e artes",1997,0
Nordeste,AL,"Linguística, letras e artes",1998,0
Nordeste,AL,"Linguística, letras e artes",1999,1
Nordeste,AL,"Linguística, letras e artes",2000,1
Nordeste,AL,"Linguística, letras e artes",2001,1
Nordeste,AL,"Linguística, letras e artes",2002,1
Nordeste,AL,"Linguística, letras e artes",2003,1
Nordeste,AL,"Linguística, letras e artes",2004,1
Nordeste,AL,"Linguística, letras e artes",2005,1
Nordeste,AL,"Linguística, letras e artes",2006,1
Nordeste,AL,"Linguística, letras e artes",2007,1
Nordeste,AL,"Linguística, letras e artes",2008,1
Nordeste,AL,"Linguística, letras e artes",2009,1
Nordeste,AL,"Linguística, letras e artes",2010,1
Nordeste,AL,"Linguística, letras e artes",2011,1
Nordeste,AL,"Linguística, letras e artes",2012,1
Nordeste,AL,"Linguística, letras e artes",2013,1
Nordeste,AL,"Linguística, letras e artes",2014,1
Nordeste,AL,"Linguística, letras e artes",2015,1
Nordeste,AL,"Linguística, letras e artes",2016,1
Nordeste,AL,"Linguística, letras e artes",2017,1
Nordeste,AL,Multidisciplinar,1996,0
Nordeste,AL,Multidisciplinar,1997,0
Nordeste,AL,Multidisciplinar,1998,0
Nordeste,AL,Multidisciplinar,1999,0
Nordeste,AL,Multidisciplinar,2000,0
Nordeste,AL,Multidisciplinar,2001,0
Nordeste,AL,Multidisciplinar,2002,0
Nordeste,AL,Multidisciplinar,2003,0
Nordeste,AL,Multidisciplinar,2004,0
Nordeste,AL,Multidisciplinar,2005,0
Nordeste,AL,Multidisciplinar,2006,0
Nordeste,AL,Multidisciplinar,2007,0
Nordeste,AL,Multidisciplinar,2008,0
Nordeste,AL,Multidisciplinar,2009,0
Nordeste,AL,Multidisciplinar,2010,1
Nordeste,AL,Multidisciplinar,2011,1
Nordeste,AL,Multidisciplinar,2012,1
Nordeste,AL,Multidisciplinar,2013,1
Nordeste,AL,Multidisciplinar,2014,1
Nordeste,AL,Multidisciplinar,2015,1
Nordeste,AL,Multidisciplinar,2016,1
Nordeste,AL,Multidisciplinar,2017,1
Nordeste,BA,Ciências agrárias,1996,0
Nordeste,BA,Ciências agrárias,1997,0
Nordeste,BA,Ciências agrárias,1998,0
Nordeste,BA,Ciências agrárias,1999,0
Nordeste,BA,Ciências agrárias,2000,0
Nordeste,BA,Ciências agrárias,2001,0
Nordeste,BA,Ciências agrárias,2002,0
Nordeste,BA,Ciências agrárias,2003,0
Nordeste,BA,Ciências agrárias,2004,0
Nordeste,BA,Ciências agrárias,2005,0
Nordeste,BA,Ciências agrárias,2006,1
Nordeste,BA,Ciências agrárias,2007,1
Nordeste,BA,Ciências agrárias,2008,2
Nordeste,BA,Ciências agrárias,2009,3
Nordeste,BA,Ciências agrárias,2010,3
Nordeste,BA,Ciências agrárias,2011,6
Nordeste,BA,Ciências agrárias,2012,8
Nordeste,BA,Ciências agrárias,2013,10
Nordeste,BA,Ciências agrárias,2014,11
Nordeste,BA,Ciências agrárias,2015,11
Nordeste,BA,Ciências agrárias,2016,11
Nordeste,BA,Ciências agrárias,2017,11
Nordeste,BA,Ciências biológicas,1996,0
Nordeste,BA,Ciências biológicas,1997,0
Nordeste,BA,Ciências biológicas,1998,1
Nordeste,BA,Ciências biológicas,1999,1
Nordeste,BA,Ciências biológicas,2000,1
Nordeste,BA,Ciências biológicas,2001,1
Nordeste,BA,Ciências biológicas,2002,2
Nordeste,BA,Ciências biológicas,2003,2
Nordeste,BA,Ciências biológicas,2004,2
Nordeste,BA,Ciências biológicas,2005,4
Nordeste,BA,Ciências biológicas,2006,5
Nordeste,BA,Ciências biológicas,2007,3
Nordeste,BA,Ciências biológicas,2008,4
Nordeste,BA,Ciências biológicas,2009,4
Nordeste,BA,Ciências biológicas,2010,4
Nordeste,BA,Ciências biológicas,2011,4
Nordeste,BA,Ciências biológicas,2012,5
Nordeste,BA,Ciências biológicas,2013,5
Nordeste,BA,Ciências biológicas,2014,6
Nordeste,BA,Ciências biológicas,2015,6
Nordeste,BA,Ciências biológicas,2016,6
Nordeste,BA,Ciências biológicas,2017,6
Nordeste,BA,Ciências da saúde,1996,3
Nordeste,BA,Ciências da saúde,1997,3
Nordeste,BA,Ciências da saúde,1998,3
Nordeste,BA,Ciências da saúde,1999,3
Nordeste,BA,Ciências da saúde,2000,4
Nordeste,BA,Ciências da saúde,2001,4
Nordeste,BA,Ciências da saúde,2002,4
Nordeste,BA,Ciências da saúde,2003,4
Nordeste,BA,Ciências da saúde,2004,4
Nordeste,BA,Ciências da saúde,2005,4
Nordeste,BA,Ciências da saúde,2006,5
Nordeste,BA,Ciências da saúde,2007,5
Nordeste,BA,Ciências da saúde,2008,5
Nordeste,BA,Ciências da saúde,2009,6
Nordeste,BA,Ciências da saúde,2010,6
Nordeste,BA,Ciências da saúde,2011,6
Nordeste,BA,Ciências da saúde,2012,7
Nordeste,BA,Ciências da saúde,2013,10
Nordeste,BA,Ciências da saúde,2014,11
Nordeste,BA,Ciências da saúde,2015,11
Nordeste,BA,Ciências da saúde,2016,11
Nordeste,BA,Ciências da saúde,2017,11
Nordeste,BA,Ciências exatas e da terra,1996,3
Nordeste,BA,Ciências exatas e da terra,1997,3
Nordeste,BA,Ciências exatas e da terra,1998,3
Nordeste,BA,Ciências exatas e da terra,1999,3
Nordeste,BA,Ciências exatas e da terra,2000,3
Nordeste,BA,Ciências exatas e da terra,2001,3
Nordeste,BA,Ciências exatas e da terra,2002,3
Nordeste,BA,Ciências exatas e da terra,2003,3
Nordeste,BA,Ciências exatas e da terra,2004,3
Nordeste,BA,Ciências exatas e da terra,2005,3
Nordeste,BA,Ciências exatas e da terra,2006,3
Nordeste,BA,Ciências exatas e da terra,2007,5
Nordeste,BA,Ciências exatas e da terra,2008,5
Nordeste,BA,Ciências exatas e da terra,2009,5
Nordeste,BA,Ciências exatas e da terra,2010,6
Nordeste,BA,Ciências exatas e da terra,2011,6
Nordeste,BA,Ciências exatas e da terra,2012,6
Nordeste,BA,Ciências exatas e da terra,2013,7
Nordeste,BA,Ciências exatas e da terra,2014,8
Nordeste,BA,Ciências exatas e da terra,2015,8
Nordeste,BA,Ciências exatas e da terra,2016,8
Nordeste,BA,Ciências exatas e da terra,2017,8
Nordeste,BA,Ciências humanas,1996,1
Nordeste,BA,Ciências humanas,1997,1
Nordeste,BA,Ciências humanas,1998,1
Nordeste,BA,Ciências humanas,1999,2
Nordeste,BA,Ciências humanas,2000,2
Nordeste,BA,Ciências humanas,2001,2
Nordeste,BA,Ciências humanas,2002,3
Nordeste,BA,Ciências humanas,2003,3
Nordeste,BA,Ciências humanas,2004,3
Nordeste,BA,Ciências humanas,2005,3
Nordeste,BA,Ciências humanas,2006,3
Nordeste,BA,Ciências humanas,2007,5
Nordeste,BA,Ciências humanas,2008,5
Nordeste,BA,Ciências humanas,2009,6
Nordeste,BA,Ciências humanas,2010,7
Nordeste,BA,Ciências humanas,2011,8
Nordeste,BA,Ciências humanas,2012,8
Nordeste,BA,Ciências humanas,2013,8
Nordeste,BA,Ciências humanas,2014,8
Nordeste,BA,Ciências humanas,2015,8
Nordeste,BA,Ciências humanas,2016,8
Nordeste,BA,Ciências humanas,2017,8
Nordeste,BA,Ciências sociais aplicadas,1996,2
Nordeste,BA,Ciências sociais aplicadas,1997,2
Nordeste,BA,Ciências sociais aplicadas,1998,2
Nordeste,BA,Ciências sociais aplicadas,1999,2
Nordeste,BA,Ciências sociais aplicadas,2000,3
Nordeste,BA,Ciências sociais aplicadas,2001,3
Nordeste,BA,Ciências sociais aplicadas,2002,3
Nordeste,BA,Ciências sociais aplicadas,2003,3
Nordeste,BA,Ciências sociais aplicadas,2004,3
Nordeste,BA,Ciências sociais aplicadas,2005,5
Nordeste,BA,Ciências sociais aplicadas,2006,5
Nordeste,BA,Ciências sociais aplicadas,2007,5
Nordeste,BA,Ciências sociais aplicadas,2008,5
Nordeste,BA,Ciências sociais aplicadas,2009,5
Nordeste,BA,Ciências sociais aplicadas,2010,5
Nordeste,BA,Ciências sociais aplicadas,2011,6
Nordeste,BA,Ciências sociais aplicadas,2012,6
Nordeste,BA,Ciências sociais aplicadas,2013,8
Nordeste,BA,Ciências sociais aplicadas,2014,8
Nordeste,BA,Ciências sociais aplicadas,2015,8
Nordeste,BA,Ciências sociais aplicadas,2016,8
Nordeste,BA,Ciências sociais aplicadas,2017,8
Nordeste,BA,Engenharias,1996,0
Nordeste,BA,Engenharias,1997,0
Nordeste,BA,Engenharias,1998,0
Nordeste,BA,Engenharias,1999,0
Nordeste,BA,Engenharias,2000,0
Nordeste,BA,Engenharias,2001,0
Nordeste,BA,Engenharias,2002,0
Nordeste,BA,Engenharias,2003,0
Nordeste,BA,Engenharias,2004,0
Nordeste,BA,Engenharias,2005,0
Nordeste,BA,Engenharias,2006,0
Nordeste,BA,Engenharias,2007,2
Nordeste,BA,Engenharias,2008,2
Nordeste,BA,Engenharias,2009,3
Nordeste,BA,Engenharias,2010,3
Nordeste,BA,Engenharias,2011,3
Nordeste,BA,Engenharias,2012,4
Nordeste,BA,Engenharias,2013,4
Nordeste,BA,Engenharias,2014,4
Nordeste,BA,Engenharias,2015,4
Nordeste,BA,Engenharias,2016,5
Nordeste,BA,Engenharias,2017,5
Nordeste,BA,"Linguística, letras e artes",1996,0
Nordeste,BA,"Linguística, letras e artes",1997,2
Nordeste,BA,"Linguística, letras e artes",1998,2
Nordeste,BA,"Linguística, letras e artes",1999,2
Nordeste,BA,"Linguística, letras e artes",2000,3
Nordeste,BA,"Linguística, letras e artes",2001,3
Nordeste,BA,"Linguística, letras e artes",2002,3
Nordeste,BA,"Linguística, letras e artes",2003,3
Nordeste,BA,"Linguística, letras e artes",2004,3
Nordeste,BA,"Linguística, letras e artes",2005,3
Nordeste,BA,"Linguística, letras e artes",2006,3
Nordeste,BA,"Linguística, letras e artes",2007,3
Nordeste,BA,"Linguística, letras e artes",2008,3
Nordeste,BA,"Linguística, letras e artes",2009,3
Nordeste,BA,"Linguística, letras e artes",2010,4
Nordeste,BA,"Linguística, letras e artes",2011,4
Nordeste,BA,"Linguística, letras e artes",2012,4
Nordeste,BA,"Linguística, letras e artes",2013,5
Nordeste,BA,"Linguística, letras e artes",2014,5
Nordeste,BA,"Linguística, letras e artes",2015,5
Nordeste,BA,"Linguística, letras e artes",2016,5
Nordeste,BA,"Linguística, letras e artes",2017,5
Nordeste,BA,Multidisciplinar,1996,0
Nordeste,BA,Multidisciplinar,1997,0
Nordeste,BA,Multidisciplinar,1998,0
Nordeste,BA,Multidisciplinar,1999,0
Nordeste,BA,Multidisciplinar,2000,0
Nordeste,BA,Multidisciplinar,2001,0
Nordeste,BA,Multidisciplinar,2002,0
Nordeste,BA,Multidisciplinar,2003,0
Nordeste,BA,Multidisciplinar,2004,0
Nordeste,BA,Multidisciplinar,2005,1
Nordeste,BA,Multidisciplinar,2006,5
Nordeste,BA,Multidisciplinar,2007,7
Nordeste,BA,Multidisciplinar,2008,8
Nordeste,BA,Multidisciplinar,2009,10
Nordeste,BA,Multidisciplinar,2010,10
Nordeste,BA,Multidisciplinar,2011,11
Nordeste,BA,Multidisciplinar,2012,12
Nordeste,BA,Multidisciplinar,2013,11
Nordeste,BA,Multidisciplinar,2014,13
Nordeste,BA,Multidisciplinar,2015,13
Nordeste,BA,Multidisciplinar,2016,13
Nordeste,BA,Multidisciplinar,2017,15
Nordeste,CE,Ciências agrárias,1996,1
Nordeste,CE,Ciências agrárias,1997,1
Nordeste,CE,Ciências agrárias,1998,1
Nordeste,CE,Ciências agrárias,1999,1
Nordeste,CE,Ciências agrárias,2000,1
Nordeste,CE,Ciências agrárias,2001,2
Nordeste,CE,Ciências agrárias,2002,2
Nordeste,CE,Ciências agrárias,2003,2
Nordeste,CE,Ciências agrárias,2004,2
Nordeste,CE,Ciências agrárias,2005,2
Nordeste,CE,Ciências agrárias,2006,2
Nordeste,CE,Ciências agrárias,2007,3
Nordeste,CE,Ciências agrárias,2008,4
Nordeste,CE,Ciências agrárias,2009,5
Nordeste,CE,Ciências agrárias,2010,5
Nordeste,CE,Ciências agrárias,2011,6
Nordeste,CE,Ciências agrárias,2012,6
Nordeste,CE,Ciências agrárias,2013,6
Nordeste,CE,Ciências agrárias,2014,6
Nordeste,CE,Ciências agrárias,2015,6
Nordeste,CE,Ciências agrárias,2016,6
Nordeste,CE,Ciências agrárias,2017,6
Nordeste,CE,Ciências biológicas,1996,2
Nordeste,CE,Ciências biológicas,1997,2
Nordeste,CE,Ciências biológicas,1998,2
Nordeste,CE,Ciências biológicas,1999,2
Nordeste,CE,Ciências biológicas,2000,2
Nordeste,CE,Ciências biológicas,2001,2
Nordeste,CE,Ciências biológicas,2002,2
Nordeste,CE,Ciências biológicas,2003,2
Nordeste,CE,Ciências biológicas,2004,2
Nordeste,CE,Ciências biológicas,2005,2
Nordeste,CE,Ciências biológicas,2006,3
Nordeste,CE,Ciências biológicas,2007,2
Nordeste,CE,Ciências biológicas,2008,3
Nordeste,CE,Ciências biológicas,2009,4
Nordeste,CE,Ciências biológicas,2010,4
Nordeste,CE,Ciências biológicas,2011,4
Nordeste,CE,Ciências biológicas,2012,4
Nordeste,CE,Ciências biológicas,2013,5
Nordeste,CE,Ciências biológicas,2014,6
Nordeste,CE,Ciências biológicas,2015,6
Nordeste,CE,Ciências biológicas,2016,6
Nordeste,CE,Ciências biológicas,2017,7
Nordeste,CE,Ciências da saúde,1996,0
Nordeste,CE,Ciências da saúde,1997,0
Nordeste,CE,Ciências da saúde,1998,1
Nordeste,CE,Ciências da saúde,1999,1
Nordeste,CE,Ciências da saúde,2000,1
Nordeste,CE,Ciências da saúde,2001,1
Nordeste,CE,Ciências da saúde,2002,2
Nordeste,CE,Ciências da saúde,2003,2
Nordeste,CE,Ciências da saúde,2004,2
Nordeste,CE,Ciências da saúde,2005,3
Nordeste,CE,Ciências da saúde,2006,3
Nordeste,CE,Ciências da saúde,2007,3
Nordeste,CE,Ciências da saúde,2008,4
Nordeste,CE,Ciências da saúde,2009,5
Nordeste,CE,Ciências da saúde,2010,6
Nordeste,CE,Ciências da saúde,2011,6
Nordeste,CE,Ciências da saúde,2012,7
Nordeste,CE,Ciências da saúde,2013,9
Nordeste,CE,Ciências da saúde,2014,10
Nordeste,CE,Ciências da saúde,2015,10
Nordeste,CE,Ciências da saúde,2016,10
Nordeste,CE,Ciências da saúde,2017,10
Nordeste,CE,Ciências exatas e da terra,1996,3
Nordeste,CE,Ciências exatas e da terra,1997,3
Nordeste,CE,Ciências exatas e da terra,1998,3
Nordeste,CE,Ciências exatas e da terra,1999,3
Nordeste,CE,Ciências exatas e da terra,2000,4
Nordeste,CE,Ciências exatas e da terra,2001,4
Nordeste,CE,Ciências exatas e da terra,2002,4
Nordeste,CE,Ciências exatas e da terra,2003,4
Nordeste,CE,Ciências exatas e da terra,2004,5
Nordeste,CE,Ciências exatas e da terra,2005,5
Nordeste,CE,Ciências exatas e da terra,2006,5
Nordeste,CE,Ciências exatas e da terra,2007,5
Nordeste,CE,Ciências exatas e da terra,2008,6
Nordeste,CE,Ciências exatas e da terra,2009,6
Nordeste,CE,Ciências exatas e da terra,2010,6
Nordeste,CE,Ciências exatas e da terra,2011,6
Nordeste,CE,Ciências exatas e da terra,2012,6
Nordeste,CE,Ciências exatas e da terra,2013,6
Nordeste,CE,Ciências exatas e da terra,2014,6
Nordeste,CE,Ciências exatas e da terra,2015,6
Nordeste,CE,Ciências exatas e da terra,2016,6
Nordeste,CE,Ciências exatas e da terra,2017,6
Nordeste,CE,Ciências humanas,1996,2
Nordeste,CE,Ciências humanas,1997,2
Nordeste,CE,Ciências humanas,1998,2
Nordeste,CE,Ciências humanas,1999,2
Nordeste,CE,Ciências humanas,2000,2
Nordeste,CE,Ciências humanas,2001,2
Nordeste,CE,Ciências humanas,2002,2
Nordeste,CE,Ciências humanas,2003,2
Nordeste,CE,Ciências humanas,2004,2
Nordeste,CE,Ciências humanas,2005,2
Nordeste,CE,Ciências humanas,2006,2
Nordeste,CE,Ciências humanas,2007,2
Nordeste,CE,Ciências humanas,2008,2
Nordeste,CE,Ciências humanas,2009,3
Nordeste,CE,Ciências humanas,2010,5
Nordeste,CE,Ciências humanas,2011,6
Nordeste,CE,Ciências humanas,2012,7
Nordeste,CE,Ciências humanas,2013,9
Nordeste,CE,Ciências humanas,2014,9
Nordeste,CE,Ciências humanas,2015,9
Nordeste,CE,Ciências humanas,2016,9
Nordeste,CE,Ciências humanas,2017,11
Nordeste,CE,Ciências sociais aplicadas,1996,0
Nordeste,CE,Ciências sociais aplicadas,1997,0
Nordeste,CE,Ciências sociais aplicadas,1998,0
Nordeste,CE,Ciências sociais aplicadas,1999,0
Nordeste,CE,Ciências sociais aplicadas,2000,0
Nordeste,CE,Ciências sociais aplicadas,2001,1
Nordeste,CE,Ciências sociais aplicadas,2002,1
Nordeste,CE,Ciências sociais aplicadas,2003,1
Nordeste,CE,Ciências sociais aplicadas,2004,1
Nordeste,CE,Ciências sociais aplicadas,2005,1
Nordeste,CE,Ciências sociais aplicadas,2006,1
Nordeste,CE,Ciências sociais aplicadas,2007,2
Nordeste,CE,Ciências sociais aplicadas,2008,2
Nordeste,CE,Ciências sociais aplicadas,2009,2
Nordeste,CE,Ciências sociais aplicadas,2010,3
Nordeste,CE,Ciências sociais aplicadas,2011,4
Nordeste,CE,Ciências sociais aplicadas,2012,4
Nordeste,CE,Ciências sociais aplicadas,2013,4
Nordeste,CE,Ciências sociais aplicadas,2014,6
Nordeste,CE,Ciências sociais aplicadas,2015,6
Nordeste,CE,Ciências sociais aplicadas,2016,6
Nordeste,CE,Ciências sociais aplicadas,2017,6
Nordeste,CE,Engenharias,1996,0
Nordeste,CE,Engenharias,1997,0
Nordeste,CE,Engenharias,1998,0
Nordeste,CE,Engenharias,1999,0
Nordeste,CE,Engenharias,2000,0
Nordeste,CE,Engenharias,2001,1
Nordeste,CE,Engenharias,2002,1
Nordeste,CE,Engenharias,2003,1
Nordeste,CE,Engenharias,2004,1
Nordeste,CE,Engenharias,2005,2
Nordeste,CE,Engenharias,2006,2
Nordeste,CE,Engenharias,2007,3
Nordeste,CE,Engenharias,2008,4
Nordeste,CE,Engenharias,2009,4
Nordeste,CE,Engenharias,2010,4
Nordeste,CE,Engenharias,2011,5
Nordeste,CE,Engenharias,2012,5
Nordeste,CE,Engenharias,2013,5
Nordeste,CE,Engenharias,2014,5
Nordeste,CE,Engenharias,2015,5
Nordeste,CE,Engenharias,2016,5
Nordeste,CE,Engenharias,2017,5
Nordeste,CE,"Linguística, letras e artes",1996,0
Nordeste,CE,"Linguística, letras e artes",1997,0
Nordeste,CE,"Linguística, letras e artes",1998,0
Nordeste,CE,"Linguística, letras e artes",1999,0
Nordeste,CE,"Linguística, letras e artes",2000,0
Nordeste,CE,"Linguística, letras e artes",2001,0
Nordeste,CE,"Linguística, letras e artes",2002,0
