Regiao,UF,Area,Ano,Quantidade,
Centro-Oeste,DF,"Linguística, letras e artes",2010,75,
Centro-Oeste,DF,"Linguística, letras e artes",2011,96,
Centro-Oeste,DF,"Linguística, letras e artes",2012,55,
Centro-Oeste,DF,"Linguística, letras e artes",2013,139,
Centro-Oeste,DF,"Linguística, letras e artes",2014,130,
Centro-Oeste,DF,"Linguística, letras e artes",2015,98,
Centro-Oeste,DF,"Linguística, letras e artes",2016,137,
Centro-Oeste,DF,"Linguística, letras e artes",2017,147,
Centro-Oeste,DF,Multidisciplinar,1996,0,
Centro-Oeste,DF,Multidisciplinar,1997,0,
Centro-Oeste,DF,Multidisciplinar,1998,0,
Centro-Oeste,DF,Multidisciplinar,1999,52,
Centro-Oeste,DF,Multidisciplinar,2000,64,
Centro-Oeste,DF,Multidisciplinar,2001,66,
Centro-Oeste,DF,Multidisciplinar,2002,147,
Centro-Oeste,DF,Multidisciplinar,2003,163,
Centro-Oeste,DF,Multidisciplinar,2004,81,
Centro-Oeste,DF,Multidisciplinar,2005,86,
Centro-Oeste,DF,Multidisciplinar,2006,113,
Centro-Oeste,DF,Multidisciplinar,2007,125,
Centro-Oeste,DF,Multidisciplinar,2008,167,
Centro-Oeste,DF,Multidisciplinar,2009,164,
Centro-Oeste,DF,Multidisciplinar,2010,144,
Centro-Oeste,DF,Multidisciplinar,2011,161,
Centro-Oeste,DF,Multidisciplinar,2012,141,
Centro-Oeste,DF,Multidisciplinar,2013,200,
Centro-Oeste,DF,Multidisciplinar,2014,198,
Centro-Oeste,DF,Multidisciplinar,2015,173,
Centro-Oeste,DF,Multidisciplinar,2016,186,
Centro-Oeste,DF,Multidisciplinar,2017,234,
Sudeste,ES,Ciências agrárias,1996,0,
Sudeste,ES,Ciências agrárias,1997,0,
Sudeste,ES,Ciências agrárias,1998,0,
Sudeste,ES,Ciências agrárias,1999,0,
Sudeste,ES,Ciências agrárias,2000,0,
Sudeste,ES,Ciências agrárias,2001,0,
Sudeste,ES,Ciências agrárias,2002,0,
Sudeste,ES,Ciências agrárias,2003,0,
Sudeste,ES,Ciências agrárias,2004,3,
Sudeste,ES,Ciências agrárias,2005,12,
Sudeste,ES,Ciências agrárias,2006,19,
Sudeste,ES,Ciências agrárias,2007,22,
Sudeste,ES,Ciências agrárias,2008,29,
Sudeste,ES,Ciências agrárias,2009,34,
Sudeste,ES,Ciências agrárias,2010,57,
Sudeste,ES,Ciências agrárias,2011,88,
Sudeste,ES,Ciências agrárias,2012,83,
Sudeste,ES,Ciências agrárias,2013,116,
Sudeste,ES,Ciências agrárias,2014,122,
Sudeste,ES,Ciências agrárias,2015,124,
Sudeste,ES,Ciências agrárias,2016,132,
Sudeste,ES,Ciências agrárias,2017,111,
Sudeste,ES,Ciências biológicas,1996,4,
Sudeste,ES,Ciências biológicas,1997,4,
Sudeste,ES,Ciências biológicas,1998,6,
Sudeste,ES,Ciências biológicas,1999,8,
Sudeste,ES,Ciências biológicas,2000,5,
Sudeste,ES,Ciências biológicas,2001,16,
Sudeste,ES,Ciências biológicas,2002,15,
Sudeste,ES,Ciências biológicas,2003,12,
Sudeste,ES,Ciências biológicas,2004,34,
Sudeste,ES,Ciências biológicas,2005,38,
Sudeste,ES,Ciências biológicas,2006,25,
Sudeste,ES,Ciências biológicas,2007,31,
Sudeste,ES,Ciências biológicas,2008,21,
Sudeste,ES,Ciências biológicas,2009,38,
Sudeste,ES,Ciências biológicas,2010,19,
Sudeste,ES,Ciências biológicas,2011,38,
Sudeste,ES,Ciências biológicas,2012,47,
Sudeste,ES,Ciências biológicas,2013,43,
Sudeste,ES,Ciências biológicas,2014,56,
Sudeste,ES,Ciências biológicas,2015,61,
Sudeste,ES,Ciências biológicas,2016,65,
Sudeste,ES,Ciências biológicas,2017,66,
Sudeste,ES,Ciências da saúde,1996,0,
Sudeste,ES,Ciências da saúde,1997,0,
Sudeste,ES,Ciências da saúde,1998,5,
Sudeste,ES,Ciências da saúde,1999,1,
Sudeste,ES,Ciências da saúde,2000,0,
Sudeste,ES,Ciências da saúde,2001,0,
Sudeste,ES,Ciências da saúde,2002,3,
Sudeste,ES,Ciências da saúde,2003,12,
Sudeste,ES,Ciências da saúde,2004,1,
Sudeste,ES,Ciências da saúde,2005,25,
Sudeste,ES,Ciências da saúde,2006,34,
Sudeste,ES,Ciências da saúde,2007,31,
Sudeste,ES,Ciências da saúde,2008,34,
Sudeste,ES,Ciências da saúde,2009,58,
Sudeste,ES,Ciências da saúde,2010,49,
Sudeste,ES,Ciências da saúde,2011,60,
Sudeste,ES,Ciências da saúde,2012,98,
Sudeste,ES,Ciências da saúde,2013,114,
Sudeste,ES,Ciências da saúde,2014,105,
Sudeste,ES,Ciências da saúde,2015,103,
Sudeste,ES,Ciências da saúde,2016,98,
Sudeste,ES,Ciências da saúde,2017,117,
Sudeste,ES,Ciências exatas e da terra,1996,8,
Sudeste,ES,Ciências exatas e da terra,1997,15,
Sudeste,ES,Ciências exatas e da terra,1998,8,
Sudeste,ES,Ciências exatas e da terra,1999,11,
Sudeste,ES,Ciências exatas e da terra,2000,15,
Sudeste,ES,Ciências exatas e da terra,2001,29,
Sudeste,ES,Ciências exatas e da terra,2002,13,
Sudeste,ES,Ciências exatas e da terra,2003,21,
Sudeste,ES,Ciências exatas e da terra,2004,39,
Sudeste,ES,Ciências exatas e da terra,2005,32,
Sudeste,ES,Ciências exatas e da terra,2006,40,
Sudeste,ES,Ciências exatas e da terra,2007,28,
Sudeste,ES,Ciências exatas e da terra,2008,38,
Sudeste,ES,Ciências exatas e da terra,2009,51,
Sudeste,ES,Ciências exatas e da terra,2010,44,
Sudeste,ES,Ciências exatas e da terra,2011,44,
Sudeste,ES,Ciências exatas e da terra,2012,57,
Sudeste,ES,Ciências exatas e da terra,2013,49,
Sudeste,ES,Ciências exatas e da terra,2014,56,
Sudeste,ES,Ciências exatas e da terra,2015,67,
Sudeste,ES,Ciências exatas e da terra,2016,89,
Sudeste,ES,Ciências exatas e da terra,2017,69,
Sudeste,ES,Ciências humanas,1996,20,
Sudeste,ES,Ciências humanas,1997,18,
Sudeste,ES,Ciências humanas,1998,23,
Sudeste,ES,Ciências humanas,1999,22,
Sudeste,ES,Ciências humanas,2000,23,
Sudeste,ES,Ciências humanas,2001,25,
Sudeste,ES,Ciências humanas,2002,21,
Sudeste,ES,Ciências humanas,2003,46,
Sudeste,ES,Ciências humanas,2004,72,
Sudeste,ES,Ciências humanas,2005,60,
Sudeste,ES,Ciências humanas,2006,72,
Sudeste,ES,Ciências humanas,2007,95,
Sudeste,ES,Ciências humanas,2008,91,
Sudeste,ES,Ciências humanas,2009,102,
Sudeste,ES,Ciências humanas,2010,101,
Sudeste,ES,Ciências humanas,2011,114,
Sudeste,ES,Ciências humanas,2012,155,
Sudeste,ES,Ciências humanas,2013,184,
Sudeste,ES,Ciências humanas,2014,203,
Sudeste,ES,Ciências humanas,2015,188,
Sudeste,ES,Ciências humanas,2016,201,
Sudeste,ES,Ciências humanas,2017,179,
Sudeste,ES,Ciências sociais aplicadas,1996,0,
Sudeste,ES,Ciências sociais aplicadas,1997,1,
Sudeste,ES,Ciências sociais aplicadas,1998,8,
Sudeste,ES,Ciências sociais aplicadas,1999,5,
Sudeste,ES,Ciências sociais aplicadas,2000,7,
Sudeste,ES,Ciências sociais aplicadas,2001,8,
Sudeste,ES,Ciências sociais aplicadas,2002,0,
Sudeste,ES,Ciências sociais aplicadas,2003,11,
Sudeste,ES,Ciências sociais aplicadas,2004,49,
Sudeste,ES,Ciências sociais aplicadas,2005,66,
Sudeste,ES,Ciências sociais aplicadas,2006,97,
Sudeste,ES,Ciências sociais aplicadas,2007,84,
Sudeste,ES,Ciências sociais aplicadas,2008,111,
Sudeste,ES,Ciências sociais aplicadas,2009,108,
Sudeste,ES,Ciências sociais aplicadas,2010,105,
Sudeste,ES,Ciências sociais aplicadas,2011,143,
Sudeste,ES,Ciências sociais aplicadas,2012,139,
Sudeste,ES,Ciências sociais aplicadas,2013,188,
Sudeste,ES,Ciências sociais aplicadas,2014,187,
Sudeste,ES,Ciências sociais aplicadas,2015,223,
Sudeste,ES,Ciências sociais aplicadas,2016,258,
Sudeste,ES,Ciências sociais aplicadas,2017,239,
Sudeste,ES,Engenharias,1996,22,
Sudeste,ES,Engenharias,1997,19,
Sudeste,ES,Engenharias,1998,19,
Sudeste,ES,Engenharias,1999,28,
Sudeste,ES,Engenharias,2000,30,
Sudeste,ES,Engenharias,2001,31,
Sudeste,ES,Engenharias,2002,39,
Sudeste,ES,Engenharias,2003,63,
Sudeste,ES,Engenharias,2004,60,
Sudeste,ES,Engenharias,2005,58,
Sudeste,ES,Engenharias,2006,48,
Sudeste,ES,Engenharias,2007,56,
Sudeste,ES,Engenharias,2008,62,
Sudeste,ES,Engenharias,2009,74,
Sudeste,ES,Engenharias,2010,55,
Sudeste,ES,Engenharias,2011,76,
Sudeste,ES,Engenharias,2012,67,
Sudeste,ES,Engenharias,2013,87,
Sudeste,ES,Engenharias,2014,85,
Sudeste,ES,Engenharias,2015,101,
Sudeste,ES,Engenharias,2016,102,
Sudeste,ES,Engenharias,2017,148,
Sudeste,ES,"Linguística, letras e artes",1996,0,
Sudeste,ES,"Linguística, letras e artes",1997,0,
Sudeste,ES,"Linguística, letras e artes",1998,0,
Sudeste,ES,"Linguística, letras e artes",1999,13,
Sudeste,ES,"Linguística, letras e artes",2000,9,
Sudeste,ES,"Linguística, letras e artes",2001,7,
Sudeste,ES,"Linguística, letras e artes",2002,11,
Sudeste,ES,"Linguística, letras e artes",2003,9,
Sudeste,ES,"Linguística, letras e artes",2004,12,
Sudeste,ES,"Linguística, letras e artes",2005,27,
Sudeste,ES,"Linguística, letras e artes",2006,15,
Sudeste,ES,"Linguística, letras e artes",2007,10,
Sudeste,ES,"Linguística, letras e artes",2008,33,
Sudeste,ES,"Linguística, letras e artes",2009,42,
Sudeste,ES,"Linguística, letras e artes",2010,30,
Sudeste,ES,"Linguística, letras e artes",2011,41,
Sudeste,ES,"Linguística, letras e artes",2012,39,
Sudeste,ES,"Linguística, letras e artes",2013,31,
Sudeste,ES,"Linguística, letras e artes",2014,39,
Sudeste,ES,"Linguística, letras e artes",2015,71,
Sudeste,ES,"Linguística, letras e artes",2016,76,
Sudeste,ES,"Linguística, letras e artes",2017,63,
Sudeste,ES,Multidisciplinar,1996,0,
Sudeste,ES,Multidisciplinar,1997,0,
Sudeste,ES,Multidisciplinar,1998,0,
Sudeste,ES,Multidisciplinar,1999,0,
Sudeste,ES,Multidisciplinar,2000,0,
Sudeste,ES,Multidisciplinar,2001,0,
Sudeste,ES,Multidisciplinar,2002,0,
Sudeste,ES,Multidisciplinar,2003,0,
Sudeste,ES,Multidisciplinar,2004,0,
Sudeste,ES,Multidisciplinar,2005,0,
Sudeste,ES,Multidisciplinar,2006,0,
Sudeste,ES,Multidisciplinar,2007,0,
Sudeste,ES,Multidisciplinar,2008,3,
Sudeste,ES,Multidisciplinar,2009,10,
Sudeste,ES,Multidisciplinar,2010,23,
Sudeste,ES,Multidisciplinar,2011,31,
Sudeste,ES,Multidisciplinar,2012,22,
Sudeste,ES,Multidisciplinar,2013,51,
Sudeste,ES,Multidisciplinar,2014,150,
Sudeste,ES,Multidisciplinar,2015,146,
Sudeste,ES,Multidisciplinar,2016,176,
Sudeste,ES,Multidisciplinar,2017,186,
Centro-Oeste,GO,Ciências agrárias,1996,5,
Centro-Oeste,GO,Ciências agrárias,1997,18,
Centro-Oeste,GO,Ciências agrárias,1998,6,
Centro-Oeste,GO,Ciências agrárias,1999,28,
Centro-Oeste,GO,Ciências agrárias,2000,22,
Centro-Oeste,GO,Ciências agrárias,2001,27,
Centro-Oeste,GO,Ciências agrárias,2002,28,
Centro-Oeste,GO,Ciências agrárias,2003,31,
Centro-Oeste,GO,Ciências agrárias,2004,38,
Centro-Oeste,GO,Ciências agrárias,2005,43,
Centro-Oeste,GO,Ciências agrárias,2006,54,
Centro-Oeste,GO,Ciências agrárias,2007,42,
Centro-Oeste,GO,Ciências agrárias,2008,91,
Centro-Oeste,GO,Ciências agrárias,2009,98,
Centro-Oeste,GO,Ciências agrárias,2010,84,
Centro-Oeste,GO,Ciências agrárias,2011,116,
Centro-Oeste,GO,Ciências agrárias,2012,140,
Centro-Oeste,GO,Ciências agrárias,2013,153,
Centro-Oeste,GO,Ciências agrárias,2014,184,
Centro-Oeste,GO,Ciências agrárias,2015,182,
Centro-Oeste,GO,Ciências agrárias,2016,188,
Centro-Oeste,GO,Ciências agrárias,2017,243,
Centro-Oeste,GO,Ciências biológicas,1996,5,
Centro-Oeste,GO,Ciências biológicas,1997,13,
Centro-Oeste,GO,Ciências biológicas,1998,8,
Centro-Oeste,GO,Ciências biológicas,1999,18,
Centro-Oeste,GO,Ciências biológicas,2000,26,
Centro-Oeste,GO,Ciências biológicas,2001,34,
Centro-Oeste,GO,Ciências biológicas,2002,35,
Centro-Oeste,GO,Ciências biológicas,2003,32,
Centro-Oeste,GO,Ciências biológicas,2004,24,
Centro-Oeste,GO,Ciências biológicas,2005,30,
Centro-Oeste,GO,Ciências biológicas,2006,42,
Centro-Oeste,GO,Ciências biológicas,2007,46,
Centro-Oeste,GO,Ciências biológicas,2008,44,
Centro-Oeste,GO,Ciências biológicas,2009,41,
Centro-Oeste,GO,Ciências biológicas,2010,48,
Centro-Oeste,GO,Ciências biológicas,2011,50,
Centro-Oeste,GO,Ciências biológicas,2012,54,
Centro-Oeste,GO,Ciências biológicas,2013,46,
Centro-Oeste,GO,Ciências biológicas,2014,96,
Centro-Oeste,GO,Ciências biológicas,2015,72,
Centro-Oeste,GO,Ciências biológicas,2016,97,
Centro-Oeste,GO,Ciências biológicas,2017,77,
Centro-Oeste,GO,Ciências da saúde,1996,6,
Centro-Oeste,GO,Ciências da saúde,1997,9,
Centro-Oeste,GO,Ciências da saúde,1998,9,
Centro-Oeste,GO,Ciências da saúde,1999,19,
Centro-Oeste,GO,Ciências da saúde,2000,18,
Centro-Oeste,GO,Ciências da saúde,2001,37,
Centro-Oeste,GO,Ciências da saúde,2002,25,
Centro-Oeste,GO,Ciências da saúde,2003,39,
Centro-Oeste,GO,Ciências da saúde,2004,31,
Centro-Oeste,GO,Ciências da saúde,2005,54,
Centro-Oeste,GO,Ciências da saúde,2006,60,
Centro-Oeste,GO,Ciências da saúde,2007,68,
Centro-Oeste,GO,Ciências da saúde,2008,83,
Centro-Oeste,GO,Ciências da saúde,2009,96,
Centro-Oeste,GO,Ciências da saúde,2010,104,
Centro-Oeste,GO,Ciências da saúde,2011,131,
Centro-Oeste,GO,Ciências da saúde,2012,141,
Centro-Oeste,GO,Ciências da saúde,2013,155,
Centro-Oeste,GO,Ciências da saúde,2014,154,
Centro-Oeste,GO,Ciências da saúde,2015,172,
Centro-Oeste,GO,Ciências da saúde,2016,154,
Centro-Oeste,GO,Ciências da saúde,2017,134,
Centro-Oeste,GO,Ciências exatas e da terra,1996,6,
Centro-Oeste,GO,Ciências exatas e da terra,1997,3,
Centro-Oeste,GO,Ciências exatas e da terra,1998,6,
Centro-Oeste,GO,Ciências exatas e da terra,1999,10,
Centro-Oeste,GO,Ciências exatas e da terra,2000,19,
Centro-Oeste,GO,Ciências exatas e da terra,2001,22,
Centro-Oeste,GO,Ciências exatas e da terra,2002,19,
Centro-Oeste,GO,Ciências exatas e da terra,2003,34,
Centro-Oeste,GO,Ciências exatas e da terra,2004,24,
Centro-Oeste,GO,Ciências exatas e da terra,2005,35,
Centro-Oeste,GO,Ciências exatas e da terra,2006,34,
Centro-Oeste,GO,Ciências exatas e da terra,2007,51,
Centro-Oeste,GO,Ciências exatas e da terra,2008,45,
Centro-Oeste,GO,Ciências exatas e da terra,2009,50,
Centro-Oeste,GO,Ciências exatas e da terra,2010,54,
Centro-Oeste,GO,Ciências exatas e da terra,2011,79,
Centro-Oeste,GO,Ciências exatas e da terra,2012,85,
Centro-Oeste,GO,Ciências exatas e da terra,2013,90,
Centro-Oeste,GO,Ciências exatas e da terra,2014,154,
Centro-Oeste,GO,Ciências exatas e da terra,2015,151,
Centro-Oeste,GO,Ciências exatas e da terra,2016,135,
Centro-Oeste,GO,Ciências exatas e da terra,2017,126,
Centro-Oeste,GO,Ciências humanas,1996,28,
Centro-Oeste,GO,Ciências humanas,1997,43,
Centro-Oeste,GO,Ciências humanas,1998,35,
Centro-Oeste,GO,Ciências humanas,1999,37,
Centro-Oeste,GO,Ciências humanas,2000,57,
Centro-Oeste,GO,Ciências humanas,2001,116,
Centro-Oeste,GO,Ciências humanas,2002,129,
Centro-Oeste,GO,Ciências humanas,2003,122,
Centro-Oeste,GO,Ciências humanas,2004,156,
Centro-Oeste,GO,Ciências humanas,2005,205,
Centro-Oeste,GO,Ciências humanas,2006,162,
Centro-Oeste,GO,Ciências humanas,2007,153,
Centro-Oeste,GO,Ciências humanas,2008,182,
Centro-Oeste,GO,Ciências humanas,2009,188,
Centro-Oeste,GO,Ciências humanas,2010,180,
Centro-Oeste,GO,Ciências humanas,2011,173,
Centro-Oeste,GO,Ciências humanas,2012,200,
Centro-Oeste,GO,Ciências humanas,2013,187,
Centro-Oeste,GO,Ciências humanas,2014,229,
Centro-Oeste,GO,Ciências humanas,2015,232,
Centro-Oeste,GO,Ciências humanas,2016,296,
Centro-Oeste,GO,Ciências humanas,2017,288,
Centro-Oeste,GO,Ciências sociais aplicadas,1996,6,
Centro-Oeste,GO,Ciências sociais aplicadas,1997,12,
Centro-Oeste,GO,Ciências sociais aplicadas,1998,1,
Centro-Oeste,GO,Ciências sociais aplicadas,1999,5,
Centro-Oeste,GO,Ciências sociais aplicadas,2000,13,
Centro-Oeste,GO,Ciências sociais aplicadas,2001,24,
Centro-Oeste,GO,Ciências sociais aplicadas,2002,18,
Centro-Oeste,GO,Ciências sociais aplicadas,2003,17,
Centro-Oeste,GO,Ciências sociais aplicadas,2004,0,
Centro-Oeste,GO,Ciências sociais aplicadas,2005,0,
Centro-Oeste,GO,Ciências sociais aplicadas,2006,0,
Centro-Oeste,GO,Ciências sociais aplicadas,2007,0,
Centro-Oeste,GO,Ciências sociais aplicadas,2008,11,
Centro-Oeste,GO,Ciências sociais aplicadas,2009,40,
Centro-Oeste,GO,Ciências sociais aplicadas,2010,50,
Centro-Oeste,GO,Ciências sociais aplicadas,2011,58,
Centro-Oeste,GO,Ciências sociais aplicadas,2012,73,
Centro-Oeste,GO,Ciências sociais aplicadas,2013,57,
Centro-Oeste,GO,Ciências sociais aplicadas,2014,91,
Centro-Oeste,GO,Ciências sociais aplicadas,2015,122,
Centro-Oeste,GO,Ciências sociais aplicadas,2016,153,
Centro-Oeste,GO,Ciências sociais aplicadas,2017,148,
Centro-Oeste,GO,Engenharias,1996,0,
Centro-Oeste,GO,Engenharias,1997,0,
Centro-Oeste,GO,Engenharias,1998,0,
Centro-Oeste,GO,Engenharias,1999,5,
Centro-Oeste,GO,Engenharias,2000,25,
Centro-Oeste,GO,Engenharias,2001,22,
Centro-Oeste,GO,Engenharias,2002,10,
Centro-Oeste,GO,Engenharias,2003,18,
Centro-Oeste,GO,Engenharias,2004,43,
Centro-Oeste,GO,Engenharias,2005,57,
Centro-Oeste,GO,Engenharias,2006,40,
Centro-Oeste,GO,Engenharias,2007,64,
Centro-Oeste,GO,Engenharias,2008,38,
Centro-Oeste,GO,Engenharias,2009,53,
Centro-Oeste,GO,Engenharias,2010,51,
Centro-Oeste,GO,Engenharias,2011,45,
Centro-Oeste,GO,Engenharias,2012,57,
Centro-Oeste,GO,Engenharias,2013,37,
Centro-Oeste,GO,Engenharias,2014,45,
Centro-Oeste,GO,Engenharias,2015,72,
Centro-Oeste,GO,Engenharias,2016,62,
Centro-Oeste,GO,Engenharias,2017,84,
Centro-Oeste,GO,"Linguística, letras e artes",1996,7,
Centro-Oeste,GO,"Linguística, letras e artes",1997,7,
Centro-Oeste,GO,"Linguística, letras e artes",1998,7,
Centro-Oeste,GO,"Linguística, letras e artes",1999,11,
Centro-Oeste,GO,"Linguística, letras e artes",2000,16,
Centro-Oeste,GO,"Linguística, letras e artes",2001,16,
Centro-Oeste,GO,"Linguística, letras e artes",2002,29,
Centro-Oeste,GO,"Linguística, letras e artes",2003,39,
Centro-Oeste,GO,"Linguística, letras e artes",2004,31,
Centro-Oeste,GO,"Linguística, letras e artes",2005,52,
Centro-Oeste,GO,"Linguística, letras e artes",2006,47,
Centro-Oeste,GO,"Linguística, letras e artes",2007,60,
Centro-Oeste,GO,"Linguística, letras e artes",2008,66,
Centro-Oeste,GO,"Linguística, letras e artes",2009,74,
Centro-Oeste,GO,"Linguística, letras e artes",2010,63,
Centro-Oeste,GO,"Linguística, letras e artes",2011,74,
Centro-Oeste,GO,"Linguística, letras e artes",2012,125,
Centro-Oeste,GO,"Linguística, letras e artes",2013,122,
Centro-Oeste,GO,"Linguística, letras e artes",2014,105,
Centro-Oeste,GO,"Linguística, letras e artes",2015,111,
Centro-Oeste,GO,"Linguística, letras e artes",2016,110,
Centro-Oeste,GO,"Linguística, letras e artes",2017,98,
Centro-Oeste,GO,Multidisciplinar,1996,0,
Centro-Oeste,GO,Multidisciplinar,1997,0,
Centro-Oeste,GO,Multidisciplinar,1998,0,
Centro-Oeste,GO,Multidisciplinar,1999,0,
Centro-Oeste,GO,Multidisciplinar,2000,0,
Centro-Oeste,GO,Multidisciplinar,2001,0,
Centro-Oeste,GO,Multidisciplinar,2002,0,
Centro-Oeste,GO,Multidisciplinar,2003,0,
Centro-Oeste,GO,Multidisciplinar,2004,7,
Centro-Oeste,GO,Multidisciplinar,2005,16,
Centro-Oeste,GO,Multidisciplinar,2006,41,
Centro-Oeste,GO,Multidisciplinar,2007,41,
Centro-Oeste,GO,Multidisciplinar,2008,51,
Centro-Oeste,GO,Multidisciplinar,2009,97,
Centro-Oeste,GO,Multidisciplinar,2010,96,
Centro-Oeste,GO,Multidisciplinar,2011,111,
Centro-Oeste,GO,Multidisciplinar,2012,134,
Centro-Oeste,GO,Multidisciplinar,2013,85,
Centro-Oeste,GO,Multidisciplinar,2014,182,
Centro-Oeste,GO,Multidisciplinar,2015,244,
Centro-Oeste,GO,Multidisciplinar,2016,287,
Centro-Oeste,GO,Multidisciplinar,2017,277,
Nordeste,MA,Ciências agrárias,1996,0,
Nordeste,MA,Ciências agrárias,1997,0,
Nordeste,MA,Ciências agrárias,1998,0,
Nordeste,MA,Ciências agrárias,1999,0,
Nordeste,MA,Ciências agrárias,2000,0,
Nordeste,MA,Ciências agrárias,2001,0,
Nordeste,MA,Ciências agrárias,2002,0,
Nordeste,MA,Ciências agrárias,2003,0,
Nordeste,MA,Ciências agrárias,2004,8,
Nordeste,MA,Ciências agrárias,2005,6,
Nordeste,MA,Ciências agrárias,2006,14,
Nordeste,MA,Ciências agrárias,2007,7,
Nordeste,MA,Ciências agrárias,2008,25,
Nordeste,MA,Ciências agrárias,2009,26,
Nordeste,MA,Ciências agrárias,2010,21,
Nordeste,MA,Ciências agrárias,2011,28,
Nordeste,MA,Ciências agrárias,2012,24,
Nordeste,MA,Ciências agrárias,2013,31,
Nordeste,MA,Ciências agrárias,2014,58,
Nordeste,MA,Ciências agrárias,2015,49,
Nordeste,MA,Ciências agrárias,2016,63,
Nordeste,MA,Ciências agrárias,2017,44,
Nordeste,MA,Ciências biológicas,1996,0,
Nordeste,MA,Ciências biológicas,1997,0,
Nordeste,MA,Ciências biológicas,1998,0,
Nordeste,MA,Ciências biológicas,1999,0,
Nordeste,MA,Ciências biológicas,2000,0,
Nordeste,MA,Ciências biológicas,2001,0,
Nordeste,MA,Ciências biológicas,2002,0,
Nordeste,MA,Ciências biológicas,2003,0,
Nordeste,MA,Ciências biológicas,2004,0,
Nordeste,MA,Ciências biológicas,2005,0,
Nordeste,MA,Ciências biológicas,2006,1,
Nordeste,MA,Ciências biológicas,2007,10,
Nordeste,MA,Ciências biológicas,2008,9,
Nordeste,MA,Ciências biológicas,2009,9,
Nordeste,MA,Ciências biológicas,2010,15,
Nordeste,MA,Ciências biológicas,2011,24,
Nordeste,MA,Ciências biológicas,2012,21,
Nordeste,MA,Ciências biológicas,2013,15,
Nordeste,MA,Ciências biológicas,2014,21,
Nordeste,MA,Ciências biológicas,2015,22,
Nordeste,MA,Ciências biológicas,2016,29,
Nordeste,MA,Ciências biológicas,2017,23,
Nordeste,MA,Ciências da saúde,1996,0,
Nordeste,MA,Ciências da saúde,1997,0,
Nordeste,MA,Ciências da saúde,1998,2,
Nordeste,MA,Ciências da saúde,1999,12,
Nordeste,MA,Ciências da saúde,2000,0,
Nordeste,MA,Ciências da saúde,2001,17,
Nordeste,MA,Ciências da saúde,2002,0,
Nordeste,MA,Ciências da saúde,2003,17,
Nordeste,MA,Ciências da saúde,2004,26,
Nordeste,MA,Ciências da saúde,2005,18,
Nordeste,MA,Ciências da saúde,2006,24,
Nordeste,MA,Ciências da saúde,2007,35,
Nordeste,MA,Ciências da saúde,2008,41,
Nordeste,MA,Ciências da saúde,2009,53,
Nordeste,MA,Ciências da saúde,2010,51,
Nordeste,MA,Ciências da saúde,2011,66,
Nordeste,MA,Ciências da saúde,2012,95,
Nordeste,MA,Ciências da saúde,2013,68,
Nordeste,MA,Ciências da saúde,2014,73,
Nordeste,MA,Ciências da saúde,2015,93,
Nordeste,MA,Ciências da saúde,2016,91,
Nordeste,MA,Ciências da saúde,2017,66,
Nordeste,MA,Ciências exatas e da terra,1996,0,
Nordeste,MA,Ciências exatas e da terra,1997,6,
Nordeste,MA,Ciências exatas e da terra,1998,7,
Nordeste,MA,Ciências exatas e da terra,1999,1,
Nordeste,MA,Ciências exatas e da terra,2000,10,
Nordeste,MA,Ciências exatas e da terra,2001,6,
Nordeste,MA,Ciências exatas e da terra,2002,1,
Nordeste,MA,Ciências exatas e da terra,2003,0,
Nordeste,MA,Ciências exatas e da terra,2004,16,
Nordeste,MA,Ciências exatas e da terra,2005,9,
Nordeste,MA,Ciências exatas e da terra,2006,10,
Nordeste,MA,Ciências exatas e da terra,2007,11,
Nordeste,MA,Ciências exatas e da terra,2008,18,
Nordeste,MA,Ciências exatas e da terra,2009,22,
Nordeste,MA,Ciências exatas e da terra,2010,25,
Nordeste,MA,Ciências exatas e da terra,2011,28,
Nordeste,MA,Ciências exatas e da terra,2012,26,
Nordeste,MA,Ciências exatas e da terra,2013,61,
Nordeste,MA,Ciências exatas e da terra,2014,65,
Nordeste,MA,Ciências exatas e da terra,2015,57,
Nordeste,MA,Ciências exatas e da terra,2016,54,
Nordeste,MA,Ciências exatas e da terra,2017,78,
Nordeste,MA,Ciências humanas,1996,0,
Nordeste,MA,Ciências humanas,1997,0,
Nordeste,MA,Ciências humanas,1998,0,
Nordeste,MA,Ciências humanas,1999,0,
Nordeste,MA,Ciências humanas,2000,0,
Nordeste,MA,Ciências humanas,2001,3,
Nordeste,MA,Ciências humanas,2002,16,
Nordeste,MA,Ciências humanas,2003,9,
Nordeste,MA,Ciências humanas,2004,7,
Nordeste,MA,Ciências humanas,2005,18,
Nordeste,MA,Ciências humanas,2006,17,
Nordeste,MA,Ciências humanas,2007,29,
Nordeste,MA,Ciências humanas,2008,30,
Nordeste,MA,Ciências humanas,2009,32,
Nordeste,MA,Ciências humanas,2010,31,
Nordeste,MA,Ciências humanas,2011,42,
Nordeste,MA,Ciências humanas,2012,42,
Nordeste,MA,Ciências humanas,2013,50,
Nordeste,MA,Ciências humanas,2014,53,
Nordeste,MA,Ciências humanas,2015,61,
Nordeste,MA,Ciências humanas,2016,65,
Nordeste,MA,Ciências humanas,2017,79,
Nordeste,MA,Ciências sociais aplicadas,1996,0,
Nordeste,MA,Ciências sociais aplicadas,1997,0,
Nordeste,MA,Ciências sociais aplicadas,1998,5,
